question_ref,lo_code,question_type,question_text,explanation,subtopic_codes,difficulty,source,verified,option_key,option_text,answer_value,sort_order
q-eng7.2-03,ENG7.2,mc,"A paragraph discusses the role of social media in mental health. Which of the following sentences is INCONSISTENT with this theme?","D is correct (the inconsistent sentence) — the decline of print media is a separate topic with no direct connection to social media's effect on mental health. A is consistent — it directly addresses the social media-anxiety link. B is consistent — influencer culture and low self-esteem are central to social media's mental health impact. C is consistent — platform screen-time tools are a direct response to social media's mental health effects.",k-eng-7-2-1,medium,ai-generated,false,C,"Several platforms now offer screen-time tools to help users manage their usage.",false,3
q-eng7.2-03,ENG7.2,mc,"A paragraph discusses the role of social media in mental health. Which of the following sentences is INCONSISTENT with this theme?","D is correct (the inconsistent sentence) — the decline of print media is a separate topic with no direct connection to social media's effect on mental health. A is consistent — it directly addresses the social media-anxiety link. B is consistent — influencer culture and low self-esteem are central to social media's mental health impact. C is consistent — platform screen-time tools are a direct response to social media's mental health effects.",k-eng-7-2-1,medium,ai-generated,false,D,"Traditional print media has seen a steep decline in readership over the past two decades.",true,4
q-eng7.2-04,ENG7.2,mc,"Read the following passage and identify its central theme. 'Migratory birds travel thousands of kilometres each year to find breeding grounds and food sources. These journeys are guided by Earth's magnetic field, star patterns, and landmarks. Climate change is disrupting these patterns, as rising temperatures shift the seasons earlier. As a result, some species arrive at breeding grounds to find that the food they depend on has already peaked and declined.'","B is correct — while navigation is introduced, the passage's central concern is how climate change disrupts migration timing and food availability. A is too narrow — navigation is mentioned in the second sentence but the passage pivots to climate disruption as its main focus. C is wrong — biodiversity is not mentioned anywhere in the passage. D is too vague — the passage does not survey seasonal behaviour generally; it specifically examines climate change's impact on one group of animals.",k-eng-7-2-1,medium,ai-generated,false,A,The remarkable navigation abilities of migratory birds,false,1
q-eng7.2-04,ENG7.2,mc,"Read the following passage and identify its central theme. 'Migratory birds travel thousands of kilometres each year to find breeding grounds and food sources. These journeys are guided by Earth's magnetic field, star patterns, and landmarks. Climate change is disrupting these patterns, as rising temperatures shift the seasons earlier. As a result, some species arrive at breeding grounds to find that the food they depend on has already peaked and declined.'","B is correct — while navigation is introduced, the passage's central concern is how climate change disrupts migration timing and food availability. A is too narrow — navigation is mentioned in the second sentence but the passage pivots to climate disruption as its main focus. C is wrong — biodiversity is not mentioned anywhere in the passage. D is too vague — the passage does not survey seasonal behaviour generally; it specifically examines climate change's impact on one group of animals.",k-eng-7-2-1,medium,ai-generated,false,B,How climate change is disrupting bird migration patterns,true,2
q-eng7.2-04,ENG7.2,mc,"Read the following passage and identify its central theme. 'Migratory birds travel thousands of kilometres each year to find breeding grounds and food sources. These journeys are guided by Earth's magnetic field, star patterns, and landmarks. Climate change is disrupting these patterns, as rising temperatures shift the seasons earlier. As a result, some species arrive at breeding grounds to find that the food they depend on has already peaked and declined.'","B is correct — while navigation is introduced, the passage's central concern is how climate change disrupts migration timing and food availability. A is too narrow — navigation is mentioned in the second sentence but the passage pivots to climate disruption as its main focus. C is wrong — biodiversity is not mentioned anywhere in the passage. D is too vague — the passage does not survey seasonal behaviour generally; it specifically examines climate change's impact on one group of animals.",k-eng-7-2-1,medium,ai-generated,false,C,The role of biodiversity in maintaining healthy ecosystems,false,3
q-eng7.2-04,ENG7.2,mc,"Read the following passage and identify its central theme. 'Migratory birds travel thousands of kilometres each year to find breeding grounds and food sources. These journeys are guided by Earth's magnetic field, star patterns, and landmarks. Climate change is disrupting these patterns, as rising temperatures shift the seasons earlier. As a result, some species arrive at breeding grounds to find that the food they depend on has already peaked and declined.'","B is correct — while navigation is introduced, the passage's central concern is how climate change disrupts migration timing and food availability. A is too narrow — navigation is mentioned in the second sentence but the passage pivots to climate disruption as its main focus. C is wrong — biodiversity is not mentioned anywhere in the passage. D is too vague — the passage does not survey seasonal behaviour generally; it specifically examines climate change's impact on one group of animals.",k-eng-7-2-1,medium,ai-generated,false,D,Seasonal changes in animal behaviour across different habitats,false,4
q-eng7.2-05,ENG7.2,mc,"Read the following passage. 'Yoga is an ancient practice that combines physical postures, breathing exercises, and meditation. Modern research supports its benefits for mental health, reducing stress and anxiety. Many hospitals now incorporate yoga into their wellness programmes for patients with chronic conditions.' Which of the following sentences, if inserted into this paragraph, would DISRUPT its thematic unity?","C is correct (the disruptive sentence) — football and basketball are completely unrelated to yoga, health, or wellness; inserting this sentence shifts the topic to team sports entirely. A would fit — research on cortisol reduction directly supports the passage's claim about yoga's health benefits. B would fit — the yoga market's global size is relevant to the theme of yoga as a widespread health practice. D would fit — mindfulness meditation's link to yoga and its use in schools extends the wellness theme.",k-eng-7-2-1,easy,ai-generated,false,A,"Studies show that regular yoga practice can reduce cortisol levels by up to 30%.",false,1
q-eng7.2-05,ENG7.2,mc,"Read the following passage. 'Yoga is an ancient practice that combines physical postures, breathing exercises, and meditation. Modern research supports its benefits for mental health, reducing stress and anxiety. Many hospitals now incorporate yoga into their wellness programmes for patients with chronic conditions.' Which of the following sentences, if inserted into this paragraph, would DISRUPT its thematic unity?","C is correct (the disruptive sentence) — football and basketball are completely unrelated to yoga, health, or wellness; inserting this sentence shifts the topic to team sports entirely. A would fit — research on cortisol reduction directly supports the passage's claim about yoga's health benefits. B would fit — the yoga market's global size is relevant to the theme of yoga as a widespread health practice. D would fit — mindfulness meditation's link to yoga and its use in schools extends the wellness theme.",k-eng-7-2-1,easy,ai-generated,false,B,"The global yoga market is now worth over $80 billion, with millions of practitioners worldwide.",false,2
q-eng7.2-05,ENG7.2,mc,"Read the following passage. 'Yoga is an ancient practice that combines physical postures, breathing exercises, and meditation. Modern research supports its benefits for mental health, reducing stress and anxiety. Many hospitals now incorporate yoga into their wellness programmes for patients with chronic conditions.' Which of the following sentences, if inserted into this paragraph, would DISRUPT its thematic unity?","C is correct (the disruptive sentence) — football and basketball are completely unrelated to yoga, health, or wellness; inserting this sentence shifts the topic to team sports entirely. A would fit — research on cortisol reduction directly supports the passage's claim about yoga's health benefits. B would fit — the yoga market's global size is relevant to the theme of yoga as a widespread health practice. D would fit — mindfulness meditation's link to yoga and its use in schools extends the wellness theme.",k-eng-7-2-1,easy,ai-generated,false,C,"Football and basketball are among the most popular team sports practised globally.",true,3
q-eng7.2-05,ENG7.2,mc,"Read the following passage. 'Yoga is an ancient practice that combines physical postures, breathing exercises, and meditation. Modern research supports its benefits for mental health, reducing stress and anxiety. Many hospitals now incorporate yoga into their wellness programmes for patients with chronic conditions.' Which of the following sentences, if inserted into this paragraph, would DISRUPT its thematic unity?","C is correct (the disruptive sentence) — football and basketball are completely unrelated to yoga, health, or wellness; inserting this sentence shifts the topic to team sports entirely. A would fit — research on cortisol reduction directly supports the passage's claim about yoga's health benefits. B would fit — the yoga market's global size is relevant to the theme of yoga as a widespread health practice. D would fit — mindfulness meditation's link to yoga and its use in schools extends the wellness theme.",k-eng-7-2-1,easy,ai-generated,false,D,"Mindfulness meditation, closely linked to yoga, is now taught in many schools worldwide.",false,4
q-eng7.2-06,ENG7.2,mc,"Read the following passage and identify its central theme. 'E-waste — discarded electronics — is one of the fastest-growing types of waste globally. Old smartphones, laptops, and televisions contain toxic materials such as lead, mercury, and cadmium. When improperly disposed of, these toxins leach into soil and water, posing serious health risks. Recycling e-waste correctly can recover valuable metals and prevent environmental contamination.'","A is correct — the passage addresses both the environmental (soil/water contamination) and health (toxic exposure) problems of e-waste, and points to recycling as the solution. B is wrong — consumer demand for electronics is not discussed; the passage focuses on the waste end of the product life cycle. C is wrong — government policy is not mentioned; the passage describes the problem at a general level. D is wrong — industrial or occupational heavy-metal exposure is a different context; the passage is specifically about discarded household electronics.",k-eng-7-2-1,medium,ai-generated,false,A,The environmental and health challenges posed by improperly disposed electronic waste,true,1
q-eng7.2-06,ENG7.2,mc,"Read the following passage and identify its central theme. 'E-waste — discarded electronics — is one of the fastest-growing types of waste globally. Old smartphones, laptops, and televisions contain toxic materials such as lead, mercury, and cadmium. When improperly disposed of, these toxins leach into soil and water, posing serious health risks. Recycling e-waste correctly can recover valuable metals and prevent environmental contamination.'","A is correct — the passage addresses both the environmental (soil/water contamination) and health (toxic exposure) problems of e-waste, and points to recycling as the solution. B is wrong — consumer demand for electronics is not discussed; the passage focuses on the waste end of the product life cycle. C is wrong — government policy is not mentioned; the passage describes the problem at a general level. D is wrong — industrial or occupational heavy-metal exposure is a different context; the passage is specifically about discarded household electronics.",k-eng-7-2-1,medium,ai-generated,false,B,The global demand for consumer electronics and the growth of the technology industry,false,2
q-eng7.2-06,ENG7.2,mc,"Read the following passage and identify its central theme. 'E-waste — discarded electronics — is one of the fastest-growing types of waste globally. Old smartphones, laptops, and televisions contain toxic materials such as lead, mercury, and cadmium. When improperly disposed of, these toxins leach into soil and water, posing serious health risks. Recycling e-waste correctly can recover valuable metals and prevent environmental contamination.'","A is correct — the passage addresses both the environmental (soil/water contamination) and health (toxic exposure) problems of e-waste, and points to recycling as the solution. B is wrong — consumer demand for electronics is not discussed; the passage focuses on the waste end of the product life cycle. C is wrong — government policy is not mentioned; the passage describes the problem at a general level. D is wrong — industrial or occupational heavy-metal exposure is a different context; the passage is specifically about discarded household electronics.",k-eng-7-2-1,medium,ai-generated,false,C,Government policies on recycling and waste management in industrialised countries,false,3
q-eng7.2-06,ENG7.2,mc,"Read the following passage and identify its central theme. 'E-waste — discarded electronics — is one of the fastest-growing types of waste globally. Old smartphones, laptops, and televisions contain toxic materials such as lead, mercury, and cadmium. When improperly disposed of, these toxins leach into soil and water, posing serious health risks. Recycling e-waste correctly can recover valuable metals and prevent environmental contamination.'","A is correct — the passage addresses both the environmental (soil/water contamination) and health (toxic exposure) problems of e-waste, and points to recycling as the solution. B is wrong — consumer demand for electronics is not discussed; the passage focuses on the waste end of the product life cycle. C is wrong — government policy is not mentioned; the passage describes the problem at a general level. D is wrong — industrial or occupational heavy-metal exposure is a different context; the passage is specifically about discarded household electronics.",k-eng-7-2-1,medium,ai-generated,false,D,The health risks of heavy metal exposure in industrial and occupational settings,false,4
q-eng7.2-07,ENG7.2,mc,"The following is the opening sentence of a paragraph: 'Financial literacy is a critical life skill that schools are failing to teach adequately.' Which of the following sentences is MOST consistent with the theme this opening sentence establishes?","D is correct — inability to read a bank statement directly demonstrates the gap in financial literacy that schools are failing to address. A is wrong — the 2008 financial crisis relates to banking regulation failure, not to school-level financial education. B is wrong — teenagers spending on fashion illustrates consumer behaviour, not a deficit in financial literacy skills. C is wrong — the shift to cashless payments describes a broader economic trend, not a failure in school curricula.",k-eng-7-2-1,medium,ai-generated,false,A,"The global financial crisis of 2008 exposed serious weaknesses in banking regulation worldwide.",false,1
q-eng7.2-07,ENG7.2,mc,"The following is the opening sentence of a paragraph: 'Financial literacy is a critical life skill that schools are failing to teach adequately.' Which of the following sentences is MOST consistent with the theme this opening sentence establishes?","D is correct — inability to read a bank statement directly demonstrates the gap in financial literacy that schools are failing to address. A is wrong — the 2008 financial crisis relates to banking regulation failure, not to school-level financial education. B is wrong — teenagers spending on fashion illustrates consumer behaviour, not a deficit in financial literacy skills. C is wrong — the shift to cashless payments describes a broader economic trend, not a failure in school curricula.",k-eng-7-2-1,medium,ai-generated,false,B,"Many teenagers enjoy shopping online and spending money on fashion and entertainment.",false,2
q-eng7.2-07,ENG7.2,mc,"The following is the opening sentence of a paragraph: 'Financial literacy is a critical life skill that schools are failing to teach adequately.' Which of the following sentences is MOST consistent with the theme this opening sentence establishes?","D is correct — inability to read a bank statement directly demonstrates the gap in financial literacy that schools are failing to address. A is wrong — the 2008 financial crisis relates to banking regulation failure, not to school-level financial education. B is wrong — teenagers spending on fashion illustrates consumer behaviour, not a deficit in financial literacy skills. C is wrong — the shift to cashless payments describes a broader economic trend, not a failure in school curricula.",k-eng-7-2-1,medium,ai-generated,false,C,"Some countries are moving towards a cashless economy through widespread digital payment systems.",false,3
q-eng7.2-07,ENG7.2,mc,"The following is the opening sentence of a paragraph: 'Financial literacy is a critical life skill that schools are failing to teach adequately.' Which of the following sentences is MOST consistent with the theme this opening sentence establishes?","D is correct — inability to read a bank statement directly demonstrates the gap in financial literacy that schools are failing to address. A is wrong — the 2008 financial crisis relates to banking regulation failure, not to school-level financial education. B is wrong — teenagers spending on fashion illustrates consumer behaviour, not a deficit in financial literacy skills. C is wrong — the shift to cashless payments describes a broader economic trend, not a failure in school curricula.",k-eng-7-2-1,medium,ai-generated,false,D,"Surveys show that a majority of young adults cannot read or understand a basic bank statement.",true,4
q-eng7.2-08,ENG7.2,mc,"A paragraph discusses the benefits of reading for cognitive and emotional development. Which of the following sentences is NOT consistent with this theme?","C is correct (the inconsistent sentence) — audio streaming services (music, podcasts, radio) belong to a different media consumption topic and have no connection to the benefits of reading. A is consistent — fiction reading improving empathy directly supports the emotional development theme. B is consistent — reading in childhood and academic performance are central to cognitive development. D is consistent — reading's impact on sleep quality and stress relates to the broader health benefits of the reading habit.",k-eng-7-2-1,easy,ai-generated,false,A,"Reading fiction has been shown to improve empathy and emotional intelligence in adults.",false,1
q-eng7.2-08,ENG7.2,mc,"A paragraph discusses the benefits of reading for cognitive and emotional development. Which of the following sentences is NOT consistent with this theme?","C is correct (the inconsistent sentence) — audio streaming services (music, podcasts, radio) belong to a different media consumption topic and have no connection to the benefits of reading. A is consistent — fiction reading improving empathy directly supports the emotional development theme. B is consistent — reading in childhood and academic performance are central to cognitive development. D is consistent — reading's impact on sleep quality and stress relates to the broader health benefits of the reading habit.",k-eng-7-2-1,easy,ai-generated,false,B,"Regular reading in childhood is linked to stronger vocabulary and better academic performance.",false,2
q-eng7.2-08,ENG7.2,mc,"A paragraph discusses the benefits of reading for cognitive and emotional development. Which of the following sentences is NOT consistent with this theme?","C is correct (the inconsistent sentence) — audio streaming services (music, podcasts, radio) belong to a different media consumption topic and have no connection to the benefits of reading. A is consistent — fiction reading improving empathy directly supports the emotional development theme. B is consistent — reading in childhood and academic performance are central to cognitive development. D is consistent — reading's impact on sleep quality and stress relates to the broader health benefits of the reading habit.",k-eng-7-2-1,easy,ai-generated,false,C,"Audio streaming platforms offer a vast range of music, podcasts, and live radio to subscribers.",true,3
q-eng7.2-08,ENG7.2,mc,"A paragraph discusses the benefits of reading for cognitive and emotional development. Which of the following sentences is NOT consistent with this theme?","C is correct (the inconsistent sentence) — audio streaming services (music, podcasts, radio) belong to a different media consumption topic and have no connection to the benefits of reading. A is consistent — fiction reading improving empathy directly supports the emotional development theme. B is consistent — reading in childhood and academic performance are central to cognitive development. D is consistent — reading's impact on sleep quality and stress relates to the broader health benefits of the reading habit.",k-eng-7-2-1,easy,ai-generated,false,D,"Studies show that reading before bed improves sleep quality and reduces overall stress levels.",false,4
q-eng7.2-09,ENG7.2,mc,"Read the following passage and identify its central theme. 'The Great Wall of China was built over centuries by successive dynasties to defend against northern invasions. Stretching over 21,000 kilometres, it incorporated watchtowers, garrison stations, and smoke signal systems. Contrary to popular belief, it is not visible from space with the naked eye. Today, it is one of the most visited tourist attractions in the world.'","B is correct — the passage covers the Wall's construction purpose (defence), physical features, a popular misconception, and its modern tourism status — all factual and historical information about the Great Wall. A is too narrow — military strategy is only the starting context; the passage covers engineering, misconceptions, and tourism as well. C is too narrow — tourism is only the final sentence; the primary content is historical and descriptive. D is wrong — the passage focuses on one specific structure, not Chinese architecture as a broader survey.",k-eng-7-2-1,easy,ai-generated,false,A,The military strategies used by ancient Chinese dynasties against northern invaders,false,1
q-eng7.2-09,ENG7.2,mc,"Read the following passage and identify its central theme. 'The Great Wall of China was built over centuries by successive dynasties to defend against northern invasions. Stretching over 21,000 kilometres, it incorporated watchtowers, garrison stations, and smoke signal systems. Contrary to popular belief, it is not visible from space with the naked eye. Today, it is one of the most visited tourist attractions in the world.'","B is correct — the passage covers the Wall's construction purpose (defence), physical features, a popular misconception, and its modern tourism status — all factual and historical information about the Great Wall. A is too narrow — military strategy is only the starting context; the passage covers engineering, misconceptions, and tourism as well. C is too narrow — tourism is only the final sentence; the primary content is historical and descriptive. D is wrong — the passage focuses on one specific structure, not Chinese architecture as a broader survey.",k-eng-7-2-1,easy,ai-generated,false,B,Key facts and a historical overview of the Great Wall of China,true,2
q-eng7.2-09,ENG7.2,mc,"Read the following passage and identify its central theme. 'The Great Wall of China was built over centuries by successive dynasties to defend against northern invasions. Stretching over 21,000 kilometres, it incorporated watchtowers, garrison stations, and smoke signal systems. Contrary to popular belief, it is not visible from space with the naked eye. Today, it is one of the most visited tourist attractions in the world.'","B is correct — the passage covers the Wall's construction purpose (defence), physical features, a popular misconception, and its modern tourism status — all factual and historical information about the Great Wall. A is too narrow — military strategy is only the starting context; the passage covers engineering, misconceptions, and tourism as well. C is too narrow — tourism is only the final sentence; the primary content is historical and descriptive. D is wrong — the passage focuses on one specific structure, not Chinese architecture as a broader survey.",k-eng-7-2-1,easy,ai-generated,false,C,China's tourism industry and its most internationally recognised attractions,false,3
q-eng7.2-09,ENG7.2,mc,"Read the following passage and identify its central theme. 'The Great Wall of China was built over centuries by successive dynasties to defend against northern invasions. Stretching over 21,000 kilometres, it incorporated watchtowers, garrison stations, and smoke signal systems. Contrary to popular belief, it is not visible from space with the naked eye. Today, it is one of the most visited tourist attractions in the world.'","B is correct — the passage covers the Wall's construction purpose (defence), physical features, a popular misconception, and its modern tourism status — all factual and historical information about the Great Wall. A is too narrow — military strategy is only the starting context; the passage covers engineering, misconceptions, and tourism as well. C is too narrow — tourism is only the final sentence; the primary content is historical and descriptive. D is wrong — the passage focuses on one specific structure, not Chinese architecture as a broader survey.",k-eng-7-2-1,easy,ai-generated,false,D,Chinese architectural innovations across different historical dynasties,false,4
q-eng7.2-10,ENG7.2,mc,"A paragraph discusses the causes and consequences of water scarcity in developing nations. Which of the following sentences is MOST consistent with the theme of this paragraph?","A is correct — inefficient irrigation consuming up to 70% of freshwater directly addresses a leading cause of water scarcity specifically in developing nations where agriculture dominates water use. B is wrong — sea-level rise threatens coastal cities globally and is not specifically about freshwater scarcity in developing nations. C is wrong — Arctic ice melt and polar bears are an environmental topic entirely separate from freshwater scarcity. D is wrong — smart infrastructure in developed nations is the opposite context from the paragraph's focus on developing nations.",k-eng-7-2-1,medium,ai-generated,false,A,"Inefficient irrigation practices in agriculture consume up to 70% of freshwater in many developing regions.",true,1
q-eng7.2-10,ENG7.2,mc,"A paragraph discusses the causes and consequences of water scarcity in developing nations. Which of the following sentences is MOST consistent with the theme of this paragraph?","A is correct — inefficient irrigation consuming up to 70% of freshwater directly addresses a leading cause of water scarcity specifically in developing nations where agriculture dominates water use. B is wrong — sea-level rise threatens coastal cities globally and is not specifically about freshwater scarcity in developing nations. C is wrong — Arctic ice melt and polar bears are an environmental topic entirely separate from freshwater scarcity. D is wrong — smart infrastructure in developed nations is the opposite context from the paragraph's focus on developing nations.",k-eng-7-2-1,medium,ai-generated,false,B,"Rising sea levels due to climate change are threatening several coastal cities around the world.",false,2
q-eng7.2-10,ENG7.2,mc,"A paragraph discusses the causes and consequences of water scarcity in developing nations. Which of the following sentences is MOST consistent with the theme of this paragraph?","A is correct — inefficient irrigation consuming up to 70% of freshwater directly addresses a leading cause of water scarcity specifically in developing nations where agriculture dominates water use. B is wrong — sea-level rise threatens coastal cities globally and is not specifically about freshwater scarcity in developing nations. C is wrong — Arctic ice melt and polar bears are an environmental topic entirely separate from freshwater scarcity. D is wrong — smart infrastructure in developed nations is the opposite context from the paragraph's focus on developing nations.",k-eng-7-2-1,medium,ai-generated,false,C,"The Arctic is experiencing record ice melt, affecting polar bear habitats and ocean salinity.",false,3
q-eng7.2-10,ENG7.2,mc,"A paragraph discusses the causes and consequences of water scarcity in developing nations. Which of the following sentences is MOST consistent with the theme of this paragraph?","A is correct — inefficient irrigation consuming up to 70% of freshwater directly addresses a leading cause of water scarcity specifically in developing nations where agriculture dominates water use. B is wrong — sea-level rise threatens coastal cities globally and is not specifically about freshwater scarcity in developing nations. C is wrong — Arctic ice melt and polar bears are an environmental topic entirely separate from freshwater scarcity. D is wrong — smart infrastructure in developed nations is the opposite context from the paragraph's focus on developing nations.",k-eng-7-2-1,medium,ai-generated,false,D,"Smart infrastructure projects in developed nations aim to reduce water waste in urban areas.",false,4
q-eng7.2-11,ENG7.2,mc,"Read the four sentences below and identify the ONE that does not belong. (1) Solar power is one of the fastest-growing sources of renewable energy globally. (2) Modern solar panels can convert up to 22% of sunlight into usable electricity. (3) The Amazon rainforest is home to an estimated 10% of all species on Earth. (4) Countries such as Germany and India have made major investments in solar infrastructure.","C is correct — Sentence 3 (Amazon rainforest species) is entirely unrelated to solar energy; it belongs to a passage about ecology or biodiversity. A is wrong — Sentence 1 (solar power growth) is the topic sentence of the passage. B is wrong — Sentence 2 (solar panel efficiency) supports Sentence 1 with a specific technical detail. D is wrong — Sentence 4 (Germany and India's investments) reinforces the topic with relevant international examples.",s-eng-7-2-1,easy,ai-generated,false,A,Sentence 1,false,1
