question_ref,lo_code,question_type,question_text,explanation,subtopic_codes,difficulty,source,verified,option_key,option_text,answer_value,sort_order
q-eng11.1-03,ENG11.1,mc,"Choose the correct conjunction: 'She had been waiting for hours, _____ the bus finally arrived.'","'And' is correct because it neutrally sequences the two events: waiting for hours, then the bus arrived. 'So' would mean her waiting caused the bus to arrive, which is not a logical cause-effect relationship. 'But' would imply the bus arriving is a surprising contrast to waiting, suggesting it was not expected at all. 'Or' presents an alternative, which is wrong since both events happened consecutively.",k-eng-11-1-1,easy,ai-generated,false,D,and,true,4
q-eng11.1-04,ENG11.1,mc,"Choose the correct conjunction: 'He doesn't enjoy action movies, _____ does he like horror films.'","'Nor' is correct because 'neither...nor' / 'not...nor' is the standard correlative negative pair, and 'nor' triggers inverted word order in the following clause: 'nor does he like'. 'Or' could connect two negatives but does not require or produce the inverted structure 'does he like'. 'And' would need to repeat the negative: 'and he doesn't like' — without inversion. 'Yet' expresses contrast, but both clauses express similar dislikes, so contrast is wrong.",k-eng-11-1-1,medium,ai-generated,false,A,nor,true,1
q-eng11.1-04,ENG11.1,mc,"Choose the correct conjunction: 'He doesn't enjoy action movies, _____ does he like horror films.'","'Nor' is correct because 'neither...nor' / 'not...nor' is the standard correlative negative pair, and 'nor' triggers inverted word order in the following clause: 'nor does he like'. 'Or' could connect two negatives but does not require or produce the inverted structure 'does he like'. 'And' would need to repeat the negative: 'and he doesn't like' — without inversion. 'Yet' expresses contrast, but both clauses express similar dislikes, so contrast is wrong.",k-eng-11-1-1,medium,ai-generated,false,B,or,false,2
q-eng11.1-04,ENG11.1,mc,"Choose the correct conjunction: 'He doesn't enjoy action movies, _____ does he like horror films.'","'Nor' is correct because 'neither...nor' / 'not...nor' is the standard correlative negative pair, and 'nor' triggers inverted word order in the following clause: 'nor does he like'. 'Or' could connect two negatives but does not require or produce the inverted structure 'does he like'. 'And' would need to repeat the negative: 'and he doesn't like' — without inversion. 'Yet' expresses contrast, but both clauses express similar dislikes, so contrast is wrong.",k-eng-11-1-1,medium,ai-generated,false,C,and,false,3
q-eng11.1-04,ENG11.1,mc,"Choose the correct conjunction: 'He doesn't enjoy action movies, _____ does he like horror films.'","'Nor' is correct because 'neither...nor' / 'not...nor' is the standard correlative negative pair, and 'nor' triggers inverted word order in the following clause: 'nor does he like'. 'Or' could connect two negatives but does not require or produce the inverted structure 'does he like'. 'Yet' expresses contrast, but both clauses express similar dislikes, so contrast is wrong.",k-eng-11-1-1,medium,ai-generated,false,D,yet,false,4
q-eng11.1-05,ENG11.1,mc,"Choose the correct conjunction: 'It was raining heavily, _____ we decided to cancel the picnic.'","'So' is correct because it expresses a direct logical result: heavy rain caused the cancellation — a clear cause-effect chain. 'Yet' would create a contrast: 'raining yet we cancelled', implying cancellation was unexpected despite the rain, which is the wrong reading. 'But' also creates contrast — 'raining but we cancelled' — which oddly implies cancelling was surprising. 'For' reverses the logic: 'it was raining because we cancelled', which is absurd.",k-eng-11-1-1,easy,ai-generated,false,A,yet,false,1
q-eng11.1-05,ENG11.1,mc,"Choose the correct conjunction: 'It was raining heavily, _____ we decided to cancel the picnic.'","'So' is correct because it expresses a direct logical result: heavy rain caused the cancellation — a clear cause-effect chain. 'Yet' would create a contrast: 'raining yet we cancelled', implying cancellation was unexpected despite the rain, which is the wrong reading. 'But' also creates contrast — 'raining but we cancelled' — which oddly implies cancelling was surprising. 'For' reverses the logic: 'it was raining because we cancelled', which is absurd.",k-eng-11-1-1,easy,ai-generated,false,B,but,false,2
q-eng11.1-05,ENG11.1,mc,"Choose the correct conjunction: 'It was raining heavily, _____ we decided to cancel the picnic.'","'So' is correct because it expresses a direct logical result: heavy rain caused the cancellation — a clear cause-effect chain. 'Yet' would create a contrast: 'raining yet we cancelled', implying cancellation was unexpected despite the rain, which is the wrong reading. 'But' also creates contrast — 'raining but we cancelled' — which oddly implies cancelling was surprising. 'For' reverses the logic: 'it was raining because we cancelled', which is absurd.",k-eng-11-1-1,easy,ai-generated,false,C,so,true,3
q-eng11.1-05,ENG11.1,mc,"Choose the correct conjunction: 'It was raining heavily, _____ we decided to cancel the picnic.'","'So' is correct because it expresses a direct logical result: heavy rain caused the cancellation — a clear cause-effect chain. 'Yet' would create a contrast: 'raining yet we cancelled', implying cancellation was unexpected despite the rain, which is the wrong reading. 'But' also creates contrast — 'raining but we cancelled' — which oddly implies cancelling was surprising. 'For' reverses the logic: 'it was raining because we cancelled', which is absurd.",k-eng-11-1-1,easy,ai-generated,false,D,for,false,4
q-eng11.1-06,ENG11.1,mc,"Choose the correct conjunction: 'She is not only talented _____ also hardworking.'","'But' is correct because the fixed correlative expression is 'not only...but also' — this is the standard construction for adding emphasis to two connected qualities. 'And' breaks the correlative structure: 'not only X and also Y' is non-standard English. 'Or' creates an either/or alternative that destroys the additive, emphatic meaning of 'not only...but also'. 'Yet' is not part of this correlative expression and would imply unexpected contrast.",k-eng-11-1-1,easy,ai-generated,false,A,and,false,1
q-eng11.1-06,ENG11.1,mc,"Choose the correct conjunction: 'She is not only talented _____ also hardworking.'","'But' is correct because the fixed correlative expression is 'not only...but also' — this is the standard construction for adding emphasis to two connected qualities. 'And' breaks the correlative structure: 'not only X and also Y' is non-standard English. 'Or' creates an either/or alternative that destroys the additive, emphatic meaning of 'not only...but also'. 'Yet' is not part of this correlative expression and would imply unexpected contrast.",k-eng-11-1-1,easy,ai-generated,false,B,but,true,2
q-eng11.1-06,ENG11.1,mc,"Choose the correct conjunction: 'She is not only talented _____ also hardworking.'","'But' is correct because the fixed correlative expression is 'not only...but also' — this is the standard construction for adding emphasis to two connected qualities. 'And' breaks the correlative structure: 'not only X and also Y' is non-standard English. 'Or' creates an either/or alternative that destroys the additive, emphatic meaning of 'not only...but also'. 'Yet' is not part of this correlative expression and would imply unexpected contrast.",k-eng-11-1-1,easy,ai-generated,false,C,or,false,3
q-eng11.1-06,ENG11.1,mc,"Choose the correct conjunction: 'She is not only talented _____ also hardworking.'","'But' is correct because the fixed correlative expression is 'not only...but also' — this is the standard construction for adding emphasis to two connected qualities. 'And' breaks the correlative structure: 'not only X and also Y' is non-standard English. 'Or' creates an either/or alternative that destroys the additive, emphatic meaning of 'not only...but also'. 'Yet' is not part of this correlative expression and would imply unexpected contrast.",k-eng-11-1-1,easy,ai-generated,false,D,yet,false,4
q-eng11.1-07,ENG11.1,mc,"Choose the correct conjunction: 'The report was submitted on time, _____ it contained several errors.'","'But' is correct because it introduces a contrast between two opposing qualities — timely submission (positive) and errors (negative). 'So' would mean the timely submission caused the errors, which is logically unsound. 'And' would simply add the two facts as equal, neutrally linked events, failing to signal the contrast. 'For' would mean the report was submitted on time because it contained errors, which is absurd.",k-eng-11-1-1,medium,ai-generated,false,A,so,false,1
q-eng11.1-07,ENG11.1,mc,"Choose the correct conjunction: 'The report was submitted on time, _____ it contained several errors.'","'But' is correct because it introduces a contrast between two opposing qualities — timely submission (positive) and errors (negative). 'So' would mean the timely submission caused the errors, which is logically unsound. 'And' would simply add the two facts as equal, neutrally linked events, failing to signal the contrast. 'For' would mean the report was submitted on time because it contained errors, which is absurd.",k-eng-11-1-1,medium,ai-generated,false,B,and,false,2
q-eng11.1-07,ENG11.1,mc,"Choose the correct conjunction: 'The report was submitted on time, _____ it contained several errors.'","'But' is correct because it introduces a contrast between two opposing qualities — timely submission (positive) and errors (negative). 'So' would mean the timely submission caused the errors, which is logically unsound. 'And' would simply add the two facts as equal, neutrally linked events, failing to signal the contrast. 'For' would mean the report was submitted on time because it contained errors, which is absurd.",k-eng-11-1-1,medium,ai-generated,false,C,for,false,3
q-eng11.1-07,ENG11.1,mc,"Choose the correct conjunction: 'The report was submitted on time, _____ it contained several errors.'","'But' is correct because it introduces a contrast between two opposing qualities — timely submission (positive) and errors (negative). 'So' would mean the timely submission caused the errors, which is logically unsound. 'And' would simply add the two facts as equal, neutrally linked events, failing to signal the contrast. 'For' would mean the report was submitted on time because it contained errors, which is absurd.",k-eng-11-1-1,medium,ai-generated,false,D,but,true,4
q-eng11.1-08,ENG11.1,mc,"Choose the correct conjunction: 'She studied all night, _____ she was unable to recall anything during the exam.'","'Yet' is correct because it introduces an ironic, unexpected contrast: despite studying all night, memory failed — precisely what 'yet' signals (concession against expectation). 'So' would mean studying all night caused the inability to recall, which reverses the expected logic. 'And' neutrally adds the two facts but misses the irony of the contrast. 'For' would mean she studied because she couldn't recall, which makes cause and effect backward.",k-eng-11-1-1,medium,ai-generated,false,A,yet,true,1
q-eng11.1-08,ENG11.1,mc,"Choose the correct conjunction: 'She studied all night, _____ she was unable to recall anything during the exam.'","'Yet' is correct because it introduces an ironic, unexpected contrast: despite studying all night, memory failed — precisely what 'yet' signals (concession against expectation). 'So' would mean studying all night caused the inability to recall, which reverses the expected logic. 'And' neutrally adds the two facts but misses the irony of the contrast. 'For' would mean she studied because she couldn't recall, which makes cause and effect backward.",k-eng-11-1-1,medium,ai-generated,false,B,so,false,2
q-eng11.1-08,ENG11.1,mc,"Choose the correct conjunction: 'She studied all night, _____ she was unable to recall anything during the exam.'","'Yet' is correct because it introduces an ironic, unexpected contrast: despite studying all night, memory failed — precisely what 'yet' signals (concession against expectation). 'So' would mean studying all night caused the inability to recall, which reverses the expected logic. 'And' neutrally adds the two facts but misses the irony of the contrast. 'For' would mean she studied because she couldn't recall, which makes cause and effect backward.",k-eng-11-1-1,medium,ai-generated,false,C,and,false,3
q-eng11.1-08,ENG11.1,mc,"Choose the correct conjunction: 'She studied all night, _____ she was unable to recall anything during the exam.'","'Yet' is correct because it introduces an ironic, unexpected contrast: despite studying all night, memory failed — precisely what 'yet' signals (concession against expectation). 'So' would mean studying all night caused the inability to recall, which reverses the expected logic. 'And' neutrally adds the two facts but misses the irony of the contrast. 'For' would mean she studied because she couldn't recall, which makes cause and effect backward.",k-eng-11-1-1,medium,ai-generated,false,D,for,false,4
q-eng11.1-09,ENG11.1,mc,"Which sentence correctly uses the coordinating conjunction?","Option B is correct: 'She worked all day, yet she felt energetic in the evening' — after working all day one expects fatigue, so feeling energetic is the unexpected result that 'yet' correctly signals. Option A is wrong: 'hungry, yet he ate' has no real contrast since eating when hungry is completely expected. Option C is wrong: 'so' expresses result, but going for a walk in the rain is not a natural logical consequence of rain. Option D is wrong: 'but' requires a contrast, but performing well in tests is the expected outcome of being brilliant, not a surprise.",k-eng-11-1-1,hard,ai-generated,false,A,"He was hungry, yet he ate a large meal.",false,1
q-eng11.1-09,ENG11.1,mc,"Which sentence correctly uses the coordinating conjunction?","Option B is correct: 'She worked all day, yet she felt energetic in the evening' — after working all day one expects fatigue, so feeling energetic is the unexpected result that 'yet' correctly signals. Option A is wrong: 'hungry, yet he ate' has no real contrast since eating when hungry is completely expected. Option C is wrong: 'so' expresses result, but going for a walk in the rain is not a natural logical consequence of rain. Option D is wrong: 'but' requires a contrast, but performing well in tests is the expected outcome of being brilliant, not a surprise.",k-eng-11-1-1,hard,ai-generated,false,B,"She worked all day, yet she felt energetic in the evening.",true,2
q-eng11.1-09,ENG11.1,mc,"Which sentence correctly uses the coordinating conjunction?","Option B is correct: 'She worked all day, yet she felt energetic in the evening' — after working all day one expects fatigue, so feeling energetic is the unexpected result that 'yet' correctly signals. Option A is wrong: 'hungry, yet he ate' has no real contrast since eating when hungry is completely expected. Option C is wrong: 'so' expresses result, but going for a walk in the rain is not a natural logical consequence of rain. Option D is wrong: 'but' requires a contrast, but performing well in tests is the expected outcome of being brilliant, not a surprise.",k-eng-11-1-1,hard,ai-generated,false,C,"It was raining, so they went for a walk.",false,3
q-eng11.1-09,ENG11.1,mc,"Which sentence correctly uses the coordinating conjunction?","Option B is correct: 'She worked all day, yet she felt energetic in the evening' — after working all day one expects fatigue, so feeling energetic is the unexpected result that 'yet' correctly signals. Option A is wrong: 'hungry, yet he ate' has no real contrast since eating when hungry is completely expected. Option C is wrong: 'so' expresses result, but going for a walk in the rain is not a natural logical consequence of rain. Option D is wrong: 'but' requires a contrast, but performing well in tests is the expected outcome of being brilliant, not a surprise.",k-eng-11-1-1,hard,ai-generated,false,D,"She is brilliant, but she always performs well in tests.",false,4
q-eng11.1-10,ENG11.1,mc,"Choose the correct conjunction: 'Neither the manager _____ the employees were informed about the decision.'","'Nor' is correct because 'neither...nor' is the required correlative negative pair in standard English. 'And' would produce 'neither...and', which is not a standard correlative structure. 'Or' would produce 'neither...or', which is not the accepted pair — 'neither' must be followed by 'nor', not 'or'. 'But' is not a correlative conjunction that pairs with 'neither' in any standard construction.",k-eng-11-1-1,medium,ai-generated,false,A,and,false,1
q-eng11.1-10,ENG11.1,mc,"Choose the correct conjunction: 'Neither the manager _____ the employees were informed about the decision.'","'Nor' is correct because 'neither...nor' is the required correlative negative pair in standard English. 'And' would produce 'neither...and', which is not a standard correlative structure. 'Or' would produce 'neither...or', which is not the accepted pair — 'neither' must be followed by 'nor', not 'or'. 'But' is not a correlative conjunction that pairs with 'neither' in any standard construction.",k-eng-11-1-1,medium,ai-generated,false,B,or,false,2
q-eng11.1-10,ENG11.1,mc,"Choose the correct conjunction: 'Neither the manager _____ the employees were informed about the decision.'","'Nor' is correct because 'neither...nor' is the required correlative negative pair in standard English. 'And' would produce 'neither...and', which is not a standard correlative structure. 'Or' would produce 'neither...or', which is not the accepted pair — 'neither' must be followed by 'nor', not 'or'. 'But' is not a correlative conjunction that pairs with 'neither' in any standard construction.",k-eng-11-1-1,medium,ai-generated,false,C,nor,true,3
q-eng11.1-10,ENG11.1,mc,"Choose the correct conjunction: 'Neither the manager _____ the employees were informed about the decision.'","'Nor' is correct because 'neither...nor' is the required correlative negative pair in standard English. 'And' would produce 'neither...and', which is not a standard correlative structure. 'Or' would produce 'neither...or', which is not the accepted pair — 'neither' must be followed by 'nor', not 'or'. 'But' is not a correlative conjunction that pairs with 'neither' in any standard construction.",k-eng-11-1-1,medium,ai-generated,false,D,but,false,4
q-eng11.1-11,ENG11.1,mc,"Choose the correct subordinating conjunction: '_____ the traffic was heavy, he arrived on time.'","'Although' is correct because it introduces a concessive clause — despite the obstacle of heavy traffic, the unexpected positive result (arriving on time) follows. 'Because' is wrong — heavy traffic does not logically cause arriving on time. 'Since' when used as a causal conjunction would mean heavy traffic is the reason he arrived on time, which is illogical. 'When' introduces a time clause and does not express the concessive relationship required here.",k-eng-11-1-2,easy,ai-generated,false,A,Because,false,1
q-eng11.1-11,ENG11.1,mc,"Choose the correct subordinating conjunction: '_____ the traffic was heavy, he arrived on time.'","'Although' is correct because it introduces a concessive clause — despite the obstacle of heavy traffic, the unexpected positive result (arriving on time) follows. 'Because' is wrong — heavy traffic does not logically cause arriving on time. 'Since' when used as a causal conjunction would mean heavy traffic is the reason he arrived on time, which is illogical. 'When' introduces a time clause and does not express the concessive relationship required here.",k-eng-11-1-2,easy,ai-generated,false,B,Since,false,2
q-eng11.1-11,ENG11.1,mc,"Choose the correct subordinating conjunction: '_____ the traffic was heavy, he arrived on time.'","'Although' is correct because it introduces a concessive clause — despite the obstacle of heavy traffic, the unexpected positive result (arriving on time) follows. 'Because' is wrong — heavy traffic does not logically cause arriving on time. 'Since' when used as a causal conjunction would mean heavy traffic is the reason he arrived on time, which is illogical. 'When' introduces a time clause and does not express the concessive relationship required here.",k-eng-11-1-2,easy,ai-generated,false,C,When,false,3
q-eng11.1-11,ENG11.1,mc,"Choose the correct subordinating conjunction: '_____ the traffic was heavy, he arrived on time.'","'Although' is correct because it introduces a concessive clause — despite the obstacle of heavy traffic, the unexpected positive result (arriving on time) follows. 'Because' is wrong — heavy traffic does not logically cause arriving on time. 'Since' when used as a causal conjunction would mean heavy traffic is the reason he arrived on time, which is illogical. 'When' introduces a time clause and does not express the concessive relationship required here.",k-eng-11-1-2,easy,ai-generated,false,D,Although,true,4
q-eng11.1-12,ENG11.1,mc,"Choose the correct subordinating conjunction: 'She did not attend the meeting _____ she was feeling unwell.'","'Because' is correct because it directly expresses the reason for not attending — being unwell is the cause of the absence. 'Although' is wrong — it would imply she attended despite being unwell, the opposite meaning. 'Whenever' turns the single event into a habitual conditional ('she doesn't attend whenever she feels unwell'), changing the meaning. 'Unless' would mean she attends only when unwell, which completely inverts the intended meaning.",k-eng-11-1-2,easy,ai-generated,false,A,because,true,1
q-eng11.1-12,ENG11.1,mc,"Choose the correct subordinating conjunction: 'She did not attend the meeting _____ she was feeling unwell.'","'Because' is correct because it directly expresses the reason for not attending — being unwell is the cause of the absence. 'Although' is wrong — it would imply she attended despite being unwell, the opposite meaning. 'Whenever' turns the single event into a habitual conditional ('she doesn't attend whenever she feels unwell'), changing the meaning. 'Unless' would mean she attends only when unwell, which completely inverts the intended meaning.",k-eng-11-1-2,easy,ai-generated,false,B,although,false,2
q-eng11.1-12,ENG11.1,mc,"Choose the correct subordinating conjunction: 'She did not attend the meeting _____ she was feeling unwell.'","'Because' is correct because it directly expresses the reason for not attending — being unwell is the cause of the absence. 'Although' is wrong — it would imply she attended despite being unwell, the opposite meaning. 'Whenever' turns the single event into a habitual conditional ('she doesn't attend whenever she feels unwell'), changing the meaning. 'Unless' would mean she attends only when unwell, which completely inverts the intended meaning.",k-eng-11-1-2,easy,ai-generated,false,C,whenever,false,3
q-eng11.1-12,ENG11.1,mc,"Choose the correct subordinating conjunction: 'She did not attend the meeting _____ she was feeling unwell.'","'Because' is correct because it directly expresses the reason for not attending — being unwell is the cause of the absence. 'Although' is wrong — it would imply she attended despite being unwell, the opposite meaning. 'Whenever' turns the single event into a habitual conditional ('she doesn't attend whenever she feels unwell'), changing the meaning. 'Unless' would mean she attends only when unwell, which completely inverts the intended meaning.",k-eng-11-1-2,easy,ai-generated,false,D,unless,false,4
q-eng11.1-13,ENG11.1,mc,"Choose the correct relative pronoun: 'The scientist _____ discovered the cure received a Nobel Prize.'","'Who' is correct because the relative pronoun refers to a person (the scientist) and functions as the subject of the relative clause ('who discovered'). 'Which' is used for things or animals, not people. 'Whom' is the object form of 'who' — it is used when the relative pronoun is the object of a verb or preposition, not the subject. 'Whose' is the possessive form and would require a noun to follow: 'whose discovery...'",k-eng-11-1-2,easy,ai-generated,false,A,which,false,1
q-eng11.1-13,ENG11.1,mc,"Choose the correct relative pronoun: 'The scientist _____ discovered the cure received a Nobel Prize.'","'Who' is correct because the relative pronoun refers to a person (the scientist) and functions as the subject of the relative clause ('who discovered'). 'Which' is used for things or animals, not people. 'Whom' is the object form of 'who' — it is used when the relative pronoun is the object of a verb or preposition, not the subject. 'Whose' is the possessive form and would require a noun to follow: 'whose discovery...'",k-eng-11-1-2,easy,ai-generated,false,B,who,true,2
q-eng11.1-13,ENG11.1,mc,"Choose the correct relative pronoun: 'The scientist _____ discovered the cure received a Nobel Prize.'","'Who' is correct because the relative pronoun refers to a person (the scientist) and functions as the subject of the relative clause ('who discovered'). 'Which' is used for things or animals, not people. 'Whom' is the object form of 'who' — it is used when the relative pronoun is the object of a verb or preposition, not the subject. 'Whose' is the possessive form and would require a noun to follow: 'whose discovery...'",k-eng-11-1-2,easy,ai-generated,false,C,whom,false,3
q-eng11.1-13,ENG11.1,mc,"Choose the correct relative pronoun: 'The scientist _____ discovered the cure received a Nobel Prize.'","'Who' is correct because the relative pronoun refers to a person (the scientist) and functions as the subject of the relative clause ('who discovered'). 'Which' is used for things or animals, not people. 'Whom' is the object form of 'who' — it is used when the relative pronoun is the object of a verb or preposition, not the subject. 'Whose' is the possessive form and would require a noun to follow: 'whose discovery...'",k-eng-11-1-2,easy,ai-generated,false,D,whose,false,4
q-eng11.1-14,ENG11.1,mc,"Choose the correct relative pronoun: 'The teacher _____ she admired most has retired.'","'Whom' is correct because the relative pronoun is the object of the verb 'admired' in the relative clause ('she admired whom/him') — object position requires the objective case 'whom'. 'Which' is for things, not people. 'Who' is the subject form — incorrect because the pronoun is the object, not the subject, of the relative clause. 'Whose' is the possessive form and would need a following noun.",k-eng-11-1-2,medium,ai-generated,false,A,which,false,1
q-eng11.1-14,ENG11.1,mc,"Choose the correct relative pronoun: 'The teacher _____ she admired most has retired.'","'Whom' is correct because the relative pronoun is the object of the verb 'admired' in the relative clause ('she admired whom/him') — object position requires the objective case 'whom'. 'Which' is for things, not people. 'Who' is the subject form — incorrect because the pronoun is the object, not the subject, of the relative clause. 'Whose' is the possessive form and would need a following noun.",k-eng-11-1-2,medium,ai-generated,false,B,who,false,2
q-eng11.1-14,ENG11.1,mc,"Choose the correct relative pronoun: 'The teacher _____ she admired most has retired.'","'Whom' is correct because the relative pronoun is the object of the verb 'admired' in the relative clause ('she admired whom/him') — object position requires the objective case 'whom'. 'Which' is for things, not people. 'Who' is the subject form — incorrect because the pronoun is the object, not the subject, of the relative clause. 'Whose' is the possessive form and would need a following noun.",k-eng-11-1-2,medium,ai-generated,false,C,whom,true,3
q-eng11.1-14,ENG11.1,mc,"Choose the correct relative pronoun: 'The teacher _____ she admired most has retired.'","'Whom' is correct because the relative pronoun is the object of the verb 'admired' in the relative clause ('she admired whom/him') — object position requires the objective case 'whom'. 'Which' is for things, not people. 'Who' is the subject form — incorrect because the pronoun is the object, not the subject, of the relative clause. 'Whose' is the possessive form and would need a following noun.",k-eng-11-1-2,medium,ai-generated,false,D,whose,false,4
q-eng11.1-15,ENG11.1,mc,"Choose the correct subordinating conjunction: 'You will be penalized _____ you submit the assignment before the deadline.'","'Unless' is correct because it means 'if not' — you will be penalized if you do not submit by the deadline. This creates the conditional warning: submission is the condition that prevents penalty. 'If' reverses the meaning — 'penalized if you submit' would mean submission causes penalization, the opposite of the intended message. 'Although' would express concession: penalized despite submitting, which is illogical. 'While' introduces a simultaneous time clause, which does not fit the conditional warning.",k-eng-11-1-2,medium,ai-generated,false,A,unless,true,1
q-eng11.1-15,ENG11.1,mc,"Choose the correct subordinating conjunction: 'You will be penalized _____ you submit the assignment before the deadline.'","'Unless' is correct because it means 'if not' — you will be penalized if you do not submit by the deadline. This creates the conditional warning: submission is the condition that prevents penalty. 'If' reverses the meaning — 'penalized if you submit' would mean submission causes penalization, the opposite of the intended message. 'Although' would express concession: penalized despite submitting, which is illogical. 'While' introduces a simultaneous time clause, which does not fit the conditional warning.",k-eng-11-1-2,medium,ai-generated,false,B,if,false,2
q-eng11.1-15,ENG11.1,mc,"Choose the correct subordinating conjunction: 'You will be penalized _____ you submit the assignment before the deadline.'","'Unless' is correct because it means 'if not' — you will be penalized if you do not submit by the deadline. This creates the conditional warning: submission is the condition that prevents penalty. 'If' reverses the meaning — 'penalized if you submit' would mean submission causes penalization, the opposite of the intended message. 'Although' would express concession: penalized despite submitting, which is illogical. 'While' introduces a simultaneous time clause, which does not fit the conditional warning.",k-eng-11-1-2,medium,ai-generated,false,C,although,false,3
