question_ref,lo_code,question_type,question_text,explanation,subtopic_codes,difficulty,source,verified,option_key,option_text,answer_value,sort_order
q-2-3-03,TS2.3,mc,"An email spam filter classifies emails as spam or not spam. Incorrectly marking a legitimate important email as spam is very costly — users miss important messages. False negatives (spam that gets through) are acceptable. Which metric should the ML engineer prioritize?","Precision measures the proportion of emails flagged as spam that are actually spam — it directly minimizes false positives (legitimate emails incorrectly marked as spam). High precision means when the model says spam it is almost always right. Recall maximizes detection of actual spam at the cost of more false positives which is the wrong trade-off for this use case. Accuracy is misleading on imbalanced email datasets. RMSE is a regression metric not for classification.",k-2-3-2,easy,ai-generated,false,D,Root Mean Square Error (RMSE),false,4
q-2-3-04,TS2.3,mc,"A fraud detection model is trained on a dataset where 99% of transactions are legitimate and 1% are fraudulent. The model predicts every transaction as legitimate and achieves 99% accuracy. What is wrong with using accuracy as the evaluation metric and which metric is more appropriate?","Accuracy is misleading on imbalanced datasets because a naive model that predicts the majority class for every example achieves high accuracy without learning anything useful. In this case predicting legitimate for every transaction achieves 99% accuracy while detecting zero fraud. F1 Score combines precision and recall and is specifically designed for imbalanced classification — it punishes models that ignore the minority class. AUC-ROC is also a good choice. Precision alone focuses on false positives not the complete picture. RMSE is a regression metric.",k-2-3-2,easy,ai-generated,false,A,Accuracy is appropriate — 99% is an excellent result,false,1
q-2-3-04,TS2.3,mc,"A fraud detection model is trained on a dataset where 99% of transactions are legitimate and 1% are fraudulent. The model predicts every transaction as legitimate and achieves 99% accuracy. What is wrong with using accuracy as the evaluation metric and which metric is more appropriate?","Accuracy is misleading on imbalanced datasets because a naive model that predicts the majority class for every example achieves high accuracy without learning anything useful. In this case predicting legitimate for every transaction achieves 99% accuracy while detecting zero fraud. F1 Score combines precision and recall and is specifically designed for imbalanced classification — it punishes models that ignore the minority class. AUC-ROC is also a good choice. Precision alone focuses on false positives not the complete picture. RMSE is a regression metric.",k-2-3-2,easy,ai-generated,false,B,Accuracy is misleading on imbalanced data — use F1 Score which balances precision and recall across classes,true,2
q-2-3-04,TS2.3,mc,"A fraud detection model is trained on a dataset where 99% of transactions are legitimate and 1% are fraudulent. The model predicts every transaction as legitimate and achieves 99% accuracy. What is wrong with using accuracy as the evaluation metric and which metric is more appropriate?","Accuracy is misleading on imbalanced datasets because a naive model that predicts the majority class for every example achieves high accuracy without learning anything useful. In this case predicting legitimate for every transaction achieves 99% accuracy while detecting zero fraud. F1 Score combines precision and recall and is specifically designed for imbalanced classification — it punishes models that ignore the minority class. AUC-ROC is also a good choice. Precision alone focuses on false positives not the complete picture. RMSE is a regression metric.",k-2-3-2,easy,ai-generated,false,C,Accuracy is misleading — use Precision to maximize the fraction of correctly flagged fraud cases,false,3
q-2-3-04,TS2.3,mc,"A fraud detection model is trained on a dataset where 99% of transactions are legitimate and 1% are fraudulent. The model predicts every transaction as legitimate and achieves 99% accuracy. What is wrong with using accuracy as the evaluation metric and which metric is more appropriate?","Accuracy is misleading on imbalanced datasets because a naive model that predicts the majority class for every example achieves high accuracy without learning anything useful. In this case predicting legitimate for every transaction achieves 99% accuracy while detecting zero fraud. F1 Score combines precision and recall and is specifically designed for imbalanced classification — it punishes models that ignore the minority class. AUC-ROC is also a good choice. Precision alone focuses on false positives not the complete picture. RMSE is a regression metric.",k-2-3-2,easy,ai-generated,false,D,Accuracy is misleading — use RMSE to measure prediction error distance from true labels,false,4
q-2-3-05,TS2.3,mc,"An ML engineer trains two binary classifiers — Model A and Model B — and wants to compare their overall discrimination ability independent of any specific classification threshold. Model A achieves 88% accuracy and Model B achieves 84% accuracy at default threshold. Which metric provides a threshold-independent comparison of the two models?","AUC-ROC (Area Under the Receiver Operating Characteristic Curve) measures a model's ability to discriminate between classes across all possible classification thresholds. A higher AUC-ROC indicates better overall discrimination regardless of which specific threshold is used. Accuracy is threshold-dependent (usually 0.5 default) so comparing accuracy at default threshold may not represent the true relative performance. F1 Score is also threshold-dependent. RMSE is a regression metric not for binary classification comparison.",k-2-3-2,easy,ai-generated,false,A,Accuracy at default threshold,false,1
q-2-3-05,TS2.3,mc,"An ML engineer trains two binary classifiers — Model A and Model B — and wants to compare their overall discrimination ability independent of any specific classification threshold. Model A achieves 88% accuracy and Model B achieves 84% accuracy at default threshold. Which metric provides a threshold-independent comparison of the two models?","AUC-ROC (Area Under the Receiver Operating Characteristic Curve) measures a model's ability to discriminate between classes across all possible classification thresholds. A higher AUC-ROC indicates better overall discrimination regardless of which specific threshold is used. Accuracy is threshold-dependent (usually 0.5 default) so comparing accuracy at default threshold may not represent the true relative performance. F1 Score is also threshold-dependent. RMSE is a regression metric not for binary classification comparison.",k-2-3-2,easy,ai-generated,false,B,AUC-ROC,true,2
q-2-3-05,TS2.3,mc,"An ML engineer trains two binary classifiers — Model A and Model B — and wants to compare their overall discrimination ability independent of any specific classification threshold. Model A achieves 88% accuracy and Model B achieves 84% accuracy at default threshold. Which metric provides a threshold-independent comparison of the two models?","AUC-ROC (Area Under the Receiver Operating Characteristic Curve) measures a model's ability to discriminate between classes across all possible classification thresholds. A higher AUC-ROC indicates better overall discrimination regardless of which specific threshold is used. Accuracy is threshold-dependent (usually 0.5 default) so comparing accuracy at default threshold may not represent the true relative performance. F1 Score is also threshold-dependent. RMSE is a regression metric not for binary classification comparison.",k-2-3-2,easy,ai-generated,false,C,F1 Score,false,3
q-2-3-05,TS2.3,mc,"An ML engineer trains two binary classifiers — Model A and Model B — and wants to compare their overall discrimination ability independent of any specific classification threshold. Model A achieves 88% accuracy and Model B achieves 84% accuracy at default threshold. Which metric provides a threshold-independent comparison of the two models?","AUC-ROC (Area Under the Receiver Operating Characteristic Curve) measures a model's ability to discriminate between classes across all possible classification thresholds. A higher AUC-ROC indicates better overall discrimination regardless of which specific threshold is used. Accuracy is threshold-dependent (usually 0.5 default) so comparing accuracy at default threshold may not represent the true relative performance. F1 Score is also threshold-dependent. RMSE is a regression metric not for binary classification comparison.",k-2-3-2,easy,ai-generated,false,D,Root Mean Square Error (RMSE),false,4
q-2-3-06,TS2.3,mc,"A new version of a SageMaker recommendation model is ready for testing. The team wants to validate the new model against real production traffic without any risk of exposing users to potentially worse recommendations. The new model's output should be logged and compared to the production model but users should only receive recommendations from the current production model. Which deployment strategy should the ML engineer use?","Shadow testing (also called shadow mode deployment) is correct because it mirrors all production traffic to the new model in parallel but only serves users the production model's responses. The new model's outputs are logged for offline comparison. This provides validation against real traffic with zero user impact. A/B testing (production variants) exposes real users to both models which creates risk if the new model performs worse. Blue/Green deployment switches all traffic to the new model at once. Canary deployment gradually shifts real user traffic to the new model.",s-2-3-1,easy,ai-generated,false,A,A/B testing with a 50/50 traffic split between old and new models,false,1
q-2-3-06,TS2.3,mc,"A new version of a SageMaker recommendation model is ready for testing. The team wants to validate the new model against real production traffic without any risk of exposing users to potentially worse recommendations. The new model's output should be logged and compared to the production model but users should only receive recommendations from the current production model. Which deployment strategy should the ML engineer use?","Shadow testing (also called shadow mode deployment) is correct because it mirrors all production traffic to the new model in parallel but only serves users the production model's responses. The new model's outputs are logged for offline comparison. This provides validation against real traffic with zero user impact. A/B testing (production variants) exposes real users to both models which creates risk if the new model performs worse. Blue/Green deployment switches all traffic to the new model at once. Canary deployment gradually shifts real user traffic to the new model.",s-2-3-1,easy,ai-generated,false,B,Shadow testing where production traffic is mirrored to the new model but only the old model's responses are served to users,true,2
q-2-3-06,TS2.3,mc,"A new version of a SageMaker recommendation model is ready for testing. The team wants to validate the new model against real production traffic without any risk of exposing users to potentially worse recommendations. The new model's output should be logged and compared to the production model but users should only receive recommendations from the current production model. Which deployment strategy should the ML engineer use?","Shadow testing (also called shadow mode deployment) is correct because it mirrors all production traffic to the new model in parallel but only serves users the production model's responses. The new model's outputs are logged for offline comparison. This provides validation against real traffic with zero user impact. A/B testing (production variants) exposes real users to both models which creates risk if the new model performs worse. Blue/Green deployment switches all traffic to the new model at once. Canary deployment gradually shifts real user traffic to the new model.",s-2-3-1,easy,ai-generated,false,C,Blue/Green deployment switching all traffic to the new model immediately,false,3
q-2-3-06,TS2.3,mc,"A new version of a SageMaker recommendation model is ready for testing. The team wants to validate the new model against real production traffic without any risk of exposing users to potentially worse recommendations. The new model's output should be logged and compared to the production model but users should only receive recommendations from the current production model. Which deployment strategy should the ML engineer use?","Shadow testing (also called shadow mode deployment) is correct because it mirrors all production traffic to the new model in parallel but only serves users the production model's responses. The new model's outputs are logged for offline comparison. This provides validation against real traffic with zero user impact. A/B testing (production variants) exposes real users to both models which creates risk if the new model performs worse. Blue/Green deployment switches all traffic to the new model at once. Canary deployment gradually shifts real user traffic to the new model.",s-2-3-1,easy,ai-generated,false,D,Canary deployment routing 5% of real user traffic to the new model,false,4
q-2-3-07,TS2.3,mc,"A product team has validated a new recommendation model through shadow testing and confirmed it outperforms the current production model. They now want to measure the new model's impact on real business metrics such as click-through rate and purchase conversion. The test must use real users and measure actual business outcomes. Which strategy should the ML engineer implement?","A/B testing using SageMaker production variants is correct because it routes a percentage of real user traffic to both models simultaneously and measures actual business metrics from real user behavior. Shadow testing already completed validation against logs. A/B testing moves to the business impact measurement phase with live users. Shadow testing only logs outputs without measuring real user response. Blue/Green switches all traffic at once without controlled comparison. Offline backtesting uses historical data not future user behavior.",s-2-3-1,medium,ai-generated,false,A,Shadow testing to continue validating model outputs before exposing to real users,false,1
q-2-3-07,TS2.3,mc,"A product team has validated a new recommendation model through shadow testing and confirmed it outperforms the current production model. They now want to measure the new model's impact on real business metrics such as click-through rate and purchase conversion. The test must use real users and measure actual business outcomes. Which strategy should the ML engineer implement?","A/B testing using SageMaker production variants is correct because it routes a percentage of real user traffic to both models simultaneously and measures actual business metrics from real user behavior. Shadow testing already completed validation against logs. A/B testing moves to the business impact measurement phase with live users. Shadow testing only logs outputs without measuring real user response. Blue/Green switches all traffic at once without controlled comparison. Offline backtesting uses historical data not future user behavior.",s-2-3-1,medium,ai-generated,false,B,A/B testing using SageMaker production variants to split live traffic between old and new models,true,2
q-2-3-07,TS2.3,mc,"A product team has validated a new recommendation model through shadow testing and confirmed it outperforms the current production model. They now want to measure the new model's impact on real business metrics such as click-through rate and purchase conversion. The test must use real users and measure actual business outcomes. Which strategy should the ML engineer implement?","A/B testing using SageMaker production variants is correct because it routes a percentage of real user traffic to both models simultaneously and measures actual business metrics from real user behavior. Shadow testing already completed validation against logs. A/B testing moves to the business impact measurement phase with live users. Shadow testing only logs outputs without measuring real user response. Blue/Green switches all traffic at once without controlled comparison. Offline backtesting uses historical data not future user behavior.",s-2-3-1,medium,ai-generated,false,C,Continue shadow testing until the team has 6 months of log data,false,3
q-2-3-07,TS2.3,mc,"A product team has validated a new recommendation model through shadow testing and confirmed it outperforms the current production model. They now want to measure the new model's impact on real business metrics such as click-through rate and purchase conversion. The test must use real users and measure actual business outcomes. Which strategy should the ML engineer implement?","A/B testing using SageMaker production variants is correct because it routes a percentage of real user traffic to both models simultaneously and measures actual business metrics from real user behavior. Shadow testing already completed validation against logs. A/B testing moves to the business impact measurement phase with live users. Shadow testing only logs outputs without measuring real user response. Blue/Green switches all traffic at once without controlled comparison. Offline backtesting uses historical data not future user behavior.",s-2-3-1,medium,ai-generated,false,D,Offline backtesting the new model against historical user interaction logs,false,4
q-2-3-08,TS2.3,mc,"A binary classification model for credit card fraud achieves the following: precision = 0.92, recall = 0.41, F1 score = 0.57. The fraud team is concerned that many actual fraud cases are being missed. Which statement correctly describes the model's behavior and the appropriate action?","A recall of 0.41 means the model is correctly identifying only 41% of actual fraud cases — 59% of real fraud goes undetected. The precision of 0.92 means that when the model does flag something as fraud it is right 92% of the time. The team is right to be concerned. To increase recall the classification threshold should be lowered so more transactions are flagged as fraud. This will increase recall but will lower precision — the team must decide the acceptable trade-off. The F1 score of 0.57 confirms the model is not balanced.",k-2-3-2,medium,ai-generated,false,A,The model is performing well — precision of 92% means it rarely makes mistakes,false,1
q-2-3-08,TS2.3,mc,"A binary classification model for credit card fraud achieves the following: precision = 0.92, recall = 0.41, F1 score = 0.57. The fraud team is concerned that many actual fraud cases are being missed. Which statement correctly describes the model's behavior and the appropriate action?","A recall of 0.41 means the model is correctly identifying only 41% of actual fraud cases — 59% of real fraud goes undetected. The precision of 0.92 means that when the model does flag something as fraud it is right 92% of the time. The team is right to be concerned. To increase recall the classification threshold should be lowered so more transactions are flagged as fraud. This will increase recall but will lower precision — the team must decide the acceptable trade-off. The F1 score of 0.57 confirms the model is not balanced.",k-2-3-2,medium,ai-generated,false,B,The model has low recall meaning it is missing 59% of actual fraud cases — lower the classification threshold to flag more transactions as fraud,true,2
q-2-3-08,TS2.3,mc,"A binary classification model for credit card fraud achieves the following: precision = 0.92, recall = 0.41, F1 score = 0.57. The fraud team is concerned that many actual fraud cases are being missed. Which statement correctly describes the model's behavior and the appropriate action?","A recall of 0.41 means the model is correctly identifying only 41% of actual fraud cases — 59% of real fraud goes undetected. The precision of 0.92 means that when the model does flag something as fraud it is right 92% of the time. The team is right to be concerned. To increase recall the classification threshold should be lowered so more transactions are flagged as fraud. This will increase recall but will lower precision — the team must decide the acceptable trade-off. The F1 score of 0.57 confirms the model is not balanced.",k-2-3-2,medium,ai-generated,false,C,The model has low recall because the training dataset was too small — collect more labeled fraud examples,false,3
q-2-3-08,TS2.3,mc,"A binary classification model for credit card fraud achieves the following: precision = 0.92, recall = 0.41, F1 score = 0.57. The fraud team is concerned that many actual fraud cases are being missed. Which statement correctly describes the model's behavior and the appropriate action?","A recall of 0.41 means the model is correctly identifying only 41% of actual fraud cases — 59% of real fraud goes undetected. The precision of 0.92 means that when the model does flag something as fraud it is right 92% of the time. The team is right to be concerned. To increase recall the classification threshold should be lowered so more transactions are flagged as fraud. This will increase recall but will lower precision — the team must decide the acceptable trade-off. The F1 score of 0.57 confirms the model is not balanced.",k-2-3-2,medium,ai-generated,false,D,The model has low recall because precision and recall cannot both be high simultaneously — no action is possible,false,4
q-2-3-09,TS2.3,mc,"An ML engineer trains two models on the same dataset. Model A achieves AUC-ROC of 0.91. Model B achieves AUC-ROC of 0.79. The team plans to deploy the model at a very high precision threshold (0.95) to minimize false alarms. Which statement is correct about using AUC-ROC for this decision?","AUC-ROC measures overall model performance across all thresholds. When deploying at a specific operating point (high precision threshold) the relevant comparison is the Precision-Recall curve at that specific threshold not the overall AUC-ROC. A model with lower AUC-ROC could outperform a higher AUC-ROC model at a specific high-precision operating point. The team should compare the models specifically at the 0.95 precision threshold using the Precision-Recall curve. AUC-ROC alone does not answer which model is better at a specific operating threshold.",k-2-3-2|s-2-3-1,medium,ai-generated,false,A,Model A is definitively better because 0.91 AUC-ROC is significantly higher than 0.79,false,1
q-2-3-09,TS2.3,mc,"An ML engineer trains two models on the same dataset. Model A achieves AUC-ROC of 0.91. Model B achieves AUC-ROC of 0.79. The team plans to deploy the model at a very high precision threshold (0.95) to minimize false alarms. Which statement is correct about using AUC-ROC for this decision?","AUC-ROC measures overall model performance across all thresholds. When deploying at a specific operating point (high precision threshold) the relevant comparison is the Precision-Recall curve at that specific threshold not the overall AUC-ROC. A model with lower AUC-ROC could outperform a higher AUC-ROC model at a specific high-precision operating point. The team should compare the models specifically at the 0.95 precision threshold using the Precision-Recall curve. AUC-ROC alone does not answer which model is better at a specific operating threshold.",k-2-3-2|s-2-3-1,medium,ai-generated,false,B,AUC-ROC measures overall performance across all thresholds — the team should also compare Precision-Recall curves at the 0.95 precision operating point before deciding,true,2
q-2-3-09,TS2.3,mc,"An ML engineer trains two models on the same dataset. Model A achieves AUC-ROC of 0.91. Model B achieves AUC-ROC of 0.79. The team plans to deploy the model at a very high precision threshold (0.95) to minimize false alarms. Which statement is correct about using AUC-ROC for this decision?","AUC-ROC measures overall model performance across all thresholds. When deploying at a specific operating point (high precision threshold) the relevant comparison is the Precision-Recall curve at that specific threshold not the overall AUC-ROC. A model with lower AUC-ROC could outperform a higher AUC-ROC model at a specific high-precision operating point. The team should compare the models specifically at the 0.95 precision threshold using the Precision-Recall curve. AUC-ROC alone does not answer which model is better at a specific operating threshold.",k-2-3-2|s-2-3-1,medium,ai-generated,false,C,AUC-ROC of 0.91 guarantees Model A will have higher recall at the 0.95 precision threshold,false,3
q-2-3-09,TS2.3,mc,"An ML engineer trains two models on the same dataset. Model A achieves AUC-ROC of 0.91. Model B achieves AUC-ROC of 0.79. The team plans to deploy the model at a very high precision threshold (0.95) to minimize false alarms. Which statement is correct about using AUC-ROC for this decision?","AUC-ROC measures overall model performance across all thresholds. When deploying at a specific operating point (high precision threshold) the relevant comparison is the Precision-Recall curve at that specific threshold not the overall AUC-ROC. A model with lower AUC-ROC could outperform a higher AUC-ROC model at a specific high-precision operating point. The team should compare the models specifically at the 0.95 precision threshold using the Precision-Recall curve. AUC-ROC alone does not answer which model is better at a specific operating threshold.",k-2-3-2|s-2-3-1,medium,ai-generated,false,D,AUC-ROC is the wrong metric for binary classification — use F1 Score instead,false,4
q-2-3-10,TS2.3,mc,"A SageMaker training job runs for 6 hours. CloudWatch metrics show that training loss decreases continuously but at each epoch the validation loss is nearly identical to the training loss. Both losses are higher than the team's target. What does this pattern indicate and what should the ML engineer do?","When both training and validation loss are high and similar the model is underfitting — it lacks the capacity to learn the underlying patterns. The similar values for training and validation loss indicate there is no generalization gap, ruling out overfitting. The solution is to increase model capacity (more layers/neurons), reduce regularization strength if any is applied, or train for more epochs. Adding more dropout would further reduce capacity making underfitting worse. Reducing the number of features makes the problem harder for an already underfitting model.",k-2-3-3,medium,ai-generated,false,A,Overfitting — add dropout regularization and collect more training data,false,1
q-2-3-10,TS2.3,mc,"A SageMaker training job runs for 6 hours. CloudWatch metrics show that training loss decreases continuously but at each epoch the validation loss is nearly identical to the training loss. Both losses are higher than the team's target. What does this pattern indicate and what should the ML engineer do?","When both training and validation loss are high and similar the model is underfitting — it lacks the capacity to learn the underlying patterns. The similar values for training and validation loss indicate there is no generalization gap, ruling out overfitting. The solution is to increase model capacity (more layers/neurons), reduce regularization strength if any is applied, or train for more epochs. Adding more dropout would further reduce capacity making underfitting worse. Reducing the number of features makes the problem harder for an already underfitting model.",k-2-3-3,medium,ai-generated,false,B,Underfitting — increase model capacity by adding layers and reduce regularization,true,2
q-2-3-10,TS2.3,mc,"A SageMaker training job runs for 6 hours. CloudWatch metrics show that training loss decreases continuously but at each epoch the validation loss is nearly identical to the training loss. Both losses are higher than the team's target. What does this pattern indicate and what should the ML engineer do?","When both training and validation loss are high and similar the model is underfitting — it lacks the capacity to learn the underlying patterns. The similar values for training and validation loss indicate there is no generalization gap, ruling out overfitting. The solution is to increase model capacity (more layers/neurons), reduce regularization strength if any is applied, or train for more epochs. Adding more dropout would further reduce capacity making underfitting worse. Reducing the number of features makes the problem harder for an already underfitting model.",k-2-3-3,medium,ai-generated,false,C,Good fit — both losses converging means the model is generalizing well,false,3
q-2-3-10,TS2.3,mc,"A SageMaker training job runs for 6 hours. CloudWatch metrics show that training loss decreases continuously but at each epoch the validation loss is nearly identical to the training loss. Both losses are higher than the team's target. What does this pattern indicate and what should the ML engineer do?","When both training and validation loss are high and similar the model is underfitting — it lacks the capacity to learn the underlying patterns. The similar values for training and validation loss indicate there is no generalization gap, ruling out overfitting. The solution is to increase model capacity (more layers/neurons), reduce regularization strength if any is applied, or train for more epochs. Adding more dropout would further reduce capacity making underfitting worse. Reducing the number of features makes the problem harder for an already underfitting model.",k-2-3-3,medium,ai-generated,false,D,Underfitting — reduce the number of input features to simplify the learning problem,false,4
q-2-3-11,TS2.3,mc,"A SageMaker training job for a deep neural network is monitored using SageMaker Debugger. The tool fires a built-in rule reporting that the loss tensor is NaN (not a number) starting from epoch 3. What is the most likely cause and the standard remedy?","Loss becoming NaN is a strong indicator of exploding gradients — gradients become so large during backpropagation that weight updates overflow numerical representation. The standard remedy is gradient clipping which caps gradient magnitude at a maximum threshold before applying updates, preventing the overflow. Vanishing gradients cause loss to stagnate (stop decreasing) not go to NaN. Adding more training data addresses insufficient data not gradient instability. Reducing batch size alone does not prevent gradient explosion.",k-2-3-4,medium,ai-generated,false,A,Vanishing gradients — switch activation functions to ReLU and add batch normalization,false,1
q-2-3-11,TS2.3,mc,"A SageMaker training job for a deep neural network is monitored using SageMaker Debugger. The tool fires a built-in rule reporting that the loss tensor is NaN (not a number) starting from epoch 3. What is the most likely cause and the standard remedy?","Loss becoming NaN is a strong indicator of exploding gradients — gradients become so large during backpropagation that weight updates overflow numerical representation. The standard remedy is gradient clipping which caps gradient magnitude at a maximum threshold before applying updates, preventing the overflow. Vanishing gradients cause loss to stagnate (stop decreasing) not go to NaN. Adding more training data addresses insufficient data not gradient instability. Reducing batch size alone does not prevent gradient explosion.",k-2-3-4,medium,ai-generated,false,B,Exploding gradients — apply gradient clipping to cap gradient magnitude before weight updates,true,2
