question_ref,lo_code,question_type,question_text,explanation,subtopic_codes,difficulty,source,verified,option_key,option_text,answer_value,sort_order
q-eng6.1-03,ENG6.1,mc,"Choose the word that best fills the blank: 'The disease spread _____ across the country, affecting millions within weeks.'","'Rapidly' is correct — 'millions within weeks' signals fast, widespread movement, and 'rapidly' collocates naturally with 'spread'. 'Sporadically' means in scattered, irregular patches — inconsistent with 'millions'. 'Selectively' implies deliberate targeting, which contradicts a disease's random spread. 'Gradually' means slowly over time, contradicting the 'within weeks' urgency.",k-eng-6-1-1,easy,ai-generated,false,C,rapidly,true,3
q-eng6.1-03,ENG6.1,mc,"Choose the word that best fills the blank: 'The disease spread _____ across the country, affecting millions within weeks.'","'Rapidly' is correct — 'millions within weeks' signals fast, widespread movement, and 'rapidly' collocates naturally with 'spread'. 'Sporadically' means in scattered, irregular patches — inconsistent with 'millions'. 'Selectively' implies deliberate targeting, which contradicts a disease's random spread. 'Gradually' means slowly over time, contradicting the 'within weeks' urgency.",k-eng-6-1-1,easy,ai-generated,false,D,gradually,false,4
q-eng6.1-04,ENG6.1,mc,"Choose the word that best fills the blank: 'A good editor must have an _____ for detail if she is to catch every error in the manuscript.'","'Eye' is correct — 'an eye for detail' is a fixed collocation meaning the ability to notice small things carefully. 'Ear' collocates with music or sound ('an ear for music'), not with visual detail. 'Nose' collocates with trouble or opportunities ('a nose for news'), not textual accuracy. 'Feel' is vague and does not form a natural fixed phrase with 'for detail'.",k-eng-6-1-1,medium,ai-generated,false,A,eye,true,1
q-eng6.1-04,ENG6.1,mc,"Choose the word that best fills the blank: 'A good editor must have an _____ for detail if she is to catch every error in the manuscript.'","'Eye' is correct — 'an eye for detail' is a fixed collocation meaning the ability to notice small things carefully. 'Ear' collocates with music or sound ('an ear for music'), not with visual detail. 'Nose' collocates with trouble or opportunities ('a nose for news'), not textual accuracy. 'Feel' is vague and does not form a natural fixed phrase with 'for detail'.",k-eng-6-1-1,medium,ai-generated,false,B,ear,false,2
q-eng6.1-04,ENG6.1,mc,"Choose the word that best fills the blank: 'A good editor must have an _____ for detail if she is to catch every error in the manuscript.'","'Eye' is correct — 'an eye for detail' is a fixed collocation meaning the ability to notice small things carefully. 'Ear' collocates with music or sound ('an ear for music'), not with visual detail. 'Nose' collocates with trouble or opportunities ('a nose for news'), not textual accuracy. 'Feel' is vague and does not form a natural fixed phrase with 'for detail'.",k-eng-6-1-1,medium,ai-generated,false,C,nose,false,3
q-eng6.1-04,ENG6.1,mc,"Choose the word that best fills the blank: 'A good editor must have an _____ for detail if she is to catch every error in the manuscript.'","'Eye' is correct — 'an eye for detail' is a fixed collocation meaning the ability to notice small things carefully. 'Ear' collocates with music or sound ('an ear for music'), not with visual detail. 'Nose' collocates with trouble or opportunities ('a nose for news'), not textual accuracy. 'Feel' is vague and does not form a natural fixed phrase with 'for detail'.",k-eng-6-1-1,medium,ai-generated,false,D,feel,false,4
q-eng6.1-05,ENG6.1,mc,"Choose the word that best fills the blank: 'The politician's _____ remarks about the rival party triggered a wave of public outrage.'","'Inflammatory' is correct — it means tending to arouse anger or violent feelings, which explains the public outrage. 'Diplomatic' means tactful and careful, the opposite of what caused outrage. 'Measured' means calm and deliberate, also inconsistent with provoking outrage. 'Polite' implies courtesy, which would not trigger anger.",k-eng-6-1-1,easy,ai-generated,false,A,diplomatic,false,1
q-eng6.1-05,ENG6.1,mc,"Choose the word that best fills the blank: 'The politician's _____ remarks about the rival party triggered a wave of public outrage.'","'Inflammatory' is correct — it means tending to arouse anger or violent feelings, which explains the public outrage. 'Diplomatic' means tactful and careful, the opposite of what caused outrage. 'Measured' means calm and deliberate, also inconsistent with provoking outrage. 'Polite' implies courtesy, which would not trigger anger.",k-eng-6-1-1,easy,ai-generated,false,B,inflammatory,true,2
q-eng6.1-05,ENG6.1,mc,"Choose the word that best fills the blank: 'The politician's _____ remarks about the rival party triggered a wave of public outrage.'","'Inflammatory' is correct — it means tending to arouse anger or violent feelings, which explains the public outrage. 'Diplomatic' means tactful and careful, the opposite of what caused outrage. 'Measured' means calm and deliberate, also inconsistent with provoking outrage. 'Polite' implies courtesy, which would not trigger anger.",k-eng-6-1-1,easy,ai-generated,false,C,measured,false,3
q-eng6.1-05,ENG6.1,mc,"Choose the word that best fills the blank: 'The politician's _____ remarks about the rival party triggered a wave of public outrage.'","'Inflammatory' is correct — it means tending to arouse anger or violent feelings, which explains the public outrage. 'Diplomatic' means tactful and careful, the opposite of what caused outrage. 'Measured' means calm and deliberate, also inconsistent with provoking outrage. 'Polite' implies courtesy, which would not trigger anger.",k-eng-6-1-1,easy,ai-generated,false,D,polite,false,4
q-eng6.1-06,ENG6.1,mc,"Choose the word that best fills the blank: 'Despite the hostile cross-examination, the witness _____ her composure throughout the hearing.'","'Maintained' is correct — 'maintain composure' is a fixed collocation meaning to keep calm; it is the standard verb used with composure. 'Saved' is used for saving things from loss or danger, not internal states. 'Preserved' usually applies to physical objects or cultural heritage, not emotional states. 'Protected' implies shielding from external harm and does not collocate naturally with composure.",k-eng-6-1-1,medium,ai-generated,false,A,saved,false,1
q-eng6.1-06,ENG6.1,mc,"Choose the word that best fills the blank: 'Despite the hostile cross-examination, the witness _____ her composure throughout the hearing.'","'Maintained' is correct — 'maintain composure' is a fixed collocation meaning to keep calm; it is the standard verb used with composure. 'Saved' is used for saving things from loss or danger, not internal states. 'Preserved' usually applies to physical objects or cultural heritage, not emotional states. 'Protected' implies shielding from external harm and does not collocate naturally with composure.",k-eng-6-1-1,medium,ai-generated,false,B,maintained,true,2
q-eng6.1-06,ENG6.1,mc,"Choose the word that best fills the blank: 'Despite the hostile cross-examination, the witness _____ her composure throughout the hearing.'","'Maintained' is correct — 'maintain composure' is a fixed collocation meaning to keep calm; it is the standard verb used with composure. 'Saved' is used for saving things from loss or danger, not internal states. 'Preserved' usually applies to physical objects or cultural heritage, not emotional states. 'Protected' implies shielding from external harm and does not collocate naturally with composure.",k-eng-6-1-1,medium,ai-generated,false,C,preserved,false,3
q-eng6.1-06,ENG6.1,mc,"Choose the word that best fills the blank: 'Despite the hostile cross-examination, the witness _____ her composure throughout the hearing.'","'Maintained' is correct — 'maintain composure' is a fixed collocation meaning to keep calm; it is the standard verb used with composure. 'Saved' is used for saving things from loss or danger, not internal states. 'Preserved' usually applies to physical objects or cultural heritage, not emotional states. 'Protected' implies shielding from external harm and does not collocate naturally with composure.",k-eng-6-1-1,medium,ai-generated,false,D,protected,false,4
q-eng6.1-07,ENG6.1,mc,"Choose the word that best fills the blank: 'The judge delivered an _____ verdict that satisfied both the prosecution and the defence.'","'Impartial' is correct — it means fair and unbiased, which is exactly why both sides were satisfied. 'Biased' means unfairly favouring one side, which would not satisfy both. 'Subjective' means based on personal feeling rather than facts, inconsistent with a court verdict satisfying both parties. 'One-sided' explicitly favours one party, the opposite of the given outcome.",k-eng-6-1-1,medium,ai-generated,false,A,biased,false,1
q-eng6.1-07,ENG6.1,mc,"Choose the word that best fills the blank: 'The judge delivered an _____ verdict that satisfied both the prosecution and the defence.'","'Impartial' is correct — it means fair and unbiased, which is exactly why both sides were satisfied. 'Biased' means unfairly favouring one side, which would not satisfy both. 'Subjective' means based on personal feeling rather than facts, inconsistent with a court verdict satisfying both parties. 'One-sided' explicitly favours one party, the opposite of the given outcome.",k-eng-6-1-1,medium,ai-generated,false,B,subjective,false,2
q-eng6.1-07,ENG6.1,mc,"Choose the word that best fills the blank: 'The judge delivered an _____ verdict that satisfied both the prosecution and the defence.'","'Impartial' is correct — it means fair and unbiased, which is exactly why both sides were satisfied. 'Biased' means unfairly favouring one side, which would not satisfy both. 'Subjective' means based on personal feeling rather than facts, inconsistent with a court verdict satisfying both parties. 'One-sided' explicitly favours one party, the opposite of the given outcome.",k-eng-6-1-1,medium,ai-generated,false,C,one-sided,false,3
q-eng6.1-07,ENG6.1,mc,"Choose the word that best fills the blank: 'The judge delivered an _____ verdict that satisfied both the prosecution and the defence.'","'Impartial' is correct — it means fair and unbiased, which is exactly why both sides were satisfied. 'Biased' means unfairly favouring one side, which would not satisfy both. 'Subjective' means based on personal feeling rather than facts, inconsistent with a court verdict satisfying both parties. 'One-sided' explicitly favours one party, the opposite of the given outcome.",k-eng-6-1-1,medium,ai-generated,false,D,impartial,true,4
q-eng6.1-08,ENG6.1,mc,"Choose the word that best fills the blank: 'The CEO _____ a directive instructing all departments to reduce operational costs by 15%.'","'Issued' is correct — 'issue a directive/order/circular' is the standard collocation for officially putting out a formal instruction. 'Announced' is used for making something known publicly, not for formally releasing a written directive. 'Released' is used for freeing or publishing content (e.g., a film, a report), not for official directives in a corporate context. 'Gave' is informal and too vague for the formal register of a CEO's directive.",k-eng-6-1-1,medium,ai-generated,false,A,announced,false,1
q-eng6.1-08,ENG6.1,mc,"Choose the word that best fills the blank: 'The CEO _____ a directive instructing all departments to reduce operational costs by 15%.'","'Issued' is correct — 'issue a directive/order/circular' is the standard collocation for officially putting out a formal instruction. 'Announced' is used for making something known publicly, not for formally releasing a written directive. 'Released' is used for freeing or publishing content (e.g., a film, a report), not for official directives in a corporate context. 'Gave' is informal and too vague for the formal register of a CEO's directive.",k-eng-6-1-1,medium,ai-generated,false,B,issued,true,2
q-eng6.1-08,ENG6.1,mc,"Choose the word that best fills the blank: 'The CEO _____ a directive instructing all departments to reduce operational costs by 15%.'","'Issued' is correct — 'issue a directive/order/circular' is the standard collocation for officially putting out a formal instruction. 'Announced' is used for making something known publicly, not for formally releasing a written directive. 'Released' is used for freeing or publishing content (e.g., a film, a report), not for official directives in a corporate context. 'Gave' is informal and too vague for the formal register of a CEO's directive.",k-eng-6-1-1,medium,ai-generated,false,C,released,false,3
q-eng6.1-08,ENG6.1,mc,"Choose the word that best fills the blank: 'The CEO _____ a directive instructing all departments to reduce operational costs by 15%.'","'Issued' is correct — 'issue a directive/order/circular' is the standard collocation for officially putting out a formal instruction. 'Announced' is used for making something known publicly, not for formally releasing a written directive. 'Released' is used for freeing or publishing content (e.g., a film, a report), not for official directives in a corporate context. 'Gave' is informal and too vague for the formal register of a CEO's directive.",k-eng-6-1-1,medium,ai-generated,false,D,gave,false,4
q-eng6.1-09,ENG6.1,mc,"Choose the word that best fills the blank: 'The new labour policy will _____ a significant change in the way companies handle employee grievances.'","'Effect' is correct — when used as a verb, 'effect' means to bring about or cause a change; 'effect a change' is a fixed formal collocation. 'Affect' is a verb meaning to influence or have an impact on, not to bring something about — it cannot take 'a change' as its direct object in this sense. 'Make' is grammatically valid ('make a change') but far less formal and specific than 'effect a change' in this context. 'Bring' alone cannot stand here; the correct phrase would be 'bring about', which is not among the options.",k-eng-6-1-1,hard,ai-generated,false,A,affect,false,1
q-eng6.1-09,ENG6.1,mc,"Choose the word that best fills the blank: 'The new labour policy will _____ a significant change in the way companies handle employee grievances.'","'Effect' is correct — when used as a verb, 'effect' means to bring about or cause a change; 'effect a change' is a fixed formal collocation. 'Affect' is a verb meaning to influence or have an impact on, not to bring something about — it cannot take 'a change' as its direct object in this sense. 'Make' is grammatically valid ('make a change') but far less formal and specific than 'effect a change' in this context. 'Bring' alone cannot stand here; the correct phrase would be 'bring about', which is not among the options.",k-eng-6-1-1,hard,ai-generated,false,B,effect,true,2
q-eng6.1-09,ENG6.1,mc,"Choose the word that best fills the blank: 'The new labour policy will _____ a significant change in the way companies handle employee grievances.'","'Effect' is correct — when used as a verb, 'effect' means to bring about or cause a change; 'effect a change' is a fixed formal collocation. 'Affect' is a verb meaning to influence or have an impact on, not to bring something about — it cannot take 'a change' as its direct object in this sense. 'Make' is grammatically valid ('make a change') but far less formal and specific than 'effect a change' in this context. 'Bring' alone cannot stand here; the correct phrase would be 'bring about', which is not among the options.",k-eng-6-1-1,hard,ai-generated,false,C,make,false,3
q-eng6.1-09,ENG6.1,mc,"Choose the word that best fills the blank: 'The new labour policy will _____ a significant change in the way companies handle employee grievances.'","'Effect' is correct — when used as a verb, 'effect' means to bring about or cause a change; 'effect a change' is a fixed formal collocation. 'Affect' is a verb meaning to influence or have an impact on, not to bring something about — it cannot take 'a change' as its direct object in this sense. 'Make' is grammatically valid ('make a change') but far less formal and specific than 'effect a change' in this context. 'Bring' alone cannot stand here; the correct phrase would be 'bring about', which is not among the options.",k-eng-6-1-1,hard,ai-generated,false,D,bring,false,4
q-eng6.1-10,ENG6.1,mc,"Choose the word that best fills the blank: 'The principal's speech about resilience _____ a chord with the students who had just faced the board examinations.'","'Struck' is correct — 'strike a chord' is a fixed collocation meaning to resonate emotionally with someone. 'Hit' is close but 'hit a chord' is not the standard form; the idiom always uses 'strike'. 'Touched' collocates with 'touched a nerve' or 'touched someone's heart', not 'touched a chord'. 'Reached' does not collocate with 'chord' in any standard idiomatic expression.",k-eng-6-1-1,hard,ai-generated,false,A,hit,false,1
q-eng6.1-10,ENG6.1,mc,"Choose the word that best fills the blank: 'The principal's speech about resilience _____ a chord with the students who had just faced the board examinations.'","'Struck' is correct — 'strike a chord' is a fixed collocation meaning to resonate emotionally with someone. 'Hit' is close but 'hit a chord' is not the standard form; the idiom always uses 'strike'. 'Touched' collocates with 'touched a nerve' or 'touched someone's heart', not 'touched a chord'. 'Reached' does not collocate with 'chord' in any standard idiomatic expression.",k-eng-6-1-1,hard,ai-generated,false,B,struck,true,2
q-eng6.1-10,ENG6.1,mc,"Choose the word that best fills the blank: 'The principal's speech about resilience _____ a chord with the students who had just faced the board examinations.'","'Struck' is correct — 'strike a chord' is a fixed collocation meaning to resonate emotionally with someone. 'Hit' is close but 'hit a chord' is not the standard form; the idiom always uses 'strike'. 'Touched' collocates with 'touched a nerve' or 'touched someone's heart', not 'touched a chord'. 'Reached' does not collocate with 'chord' in any standard idiomatic expression.",k-eng-6-1-1,hard,ai-generated,false,C,touched,false,3
q-eng6.1-10,ENG6.1,mc,"Choose the word that best fills the blank: 'The principal's speech about resilience _____ a chord with the students who had just faced the board examinations.'","'Struck' is correct — 'strike a chord' is a fixed collocation meaning to resonate emotionally with someone. 'Hit' is close but 'hit a chord' is not the standard form; the idiom always uses 'strike'. 'Touched' collocates with 'touched a nerve' or 'touched someone's heart', not 'touched a chord'. 'Reached' does not collocate with 'chord' in any standard idiomatic expression.",k-eng-6-1-1,hard,ai-generated,false,D,reached,false,4
q-eng6.1-11,ENG6.1,mc,"Choose the phrasal verb that best fills the blank: 'The cricket match was _____ after heavy rain made the pitch completely unplayable.'","'Called off' is correct — it means cancelled, which fits a match that cannot proceed due to rain. 'Called out' means to challenge someone or shout for attention. 'Called up' means to summon someone (e.g., to the army or a phone call). 'Called in' means to summon someone to a location or to report in by phone.",k-eng-6-1-2,easy,ai-generated,false,A,called off,true,1
q-eng6.1-11,ENG6.1,mc,"Choose the phrasal verb that best fills the blank: 'The cricket match was _____ after heavy rain made the pitch completely unplayable.'","'Called off' is correct — it means cancelled, which fits a match that cannot proceed due to rain. 'Called out' means to challenge someone or shout for attention. 'Called up' means to summon someone (e.g., to the army or a phone call). 'Called in' means to summon someone to a location or to report in by phone.",k-eng-6-1-2,easy,ai-generated,false,B,called out,false,2
q-eng6.1-11,ENG6.1,mc,"Choose the phrasal verb that best fills the blank: 'The cricket match was _____ after heavy rain made the pitch completely unplayable.'","'Called off' is correct — it means cancelled, which fits a match that cannot proceed due to rain. 'Called out' means to challenge someone or shout for attention. 'Called up' means to summon someone (e.g., to the army or a phone call). 'Called in' means to summon someone to a location or to report in by phone.",k-eng-6-1-2,easy,ai-generated,false,C,called up,false,3
q-eng6.1-11,ENG6.1,mc,"Choose the phrasal verb that best fills the blank: 'The cricket match was _____ after heavy rain made the pitch completely unplayable.'","'Called off' is correct — it means cancelled, which fits a match that cannot proceed due to rain. 'Called out' means to challenge someone or shout for attention. 'Called up' means to summon someone (e.g., to the army or a phone call). 'Called in' means to summon someone to a location or to report in by phone.",k-eng-6-1-2,easy,ai-generated,false,D,called in,false,4
q-eng6.1-12,ENG6.1,mc,"Choose the phrasal verb that best fills the blank: 'The research team was asked to _____ a survey on consumer preferences before the product launch.'","'Carry out' is correct — it means to conduct or execute a task, the natural phrasal verb with 'survey/experiment/investigation'. 'Carry on' means to continue, not to perform a new task. 'Carry over' means to transfer something to a later time or period. 'Carry away' means to become overly excited or to transport something physically.",k-eng-6-1-2,easy,ai-generated,false,A,carry on,false,1
q-eng6.1-12,ENG6.1,mc,"Choose the phrasal verb that best fills the blank: 'The research team was asked to _____ a survey on consumer preferences before the product launch.'","'Carry out' is correct — it means to conduct or execute a task, the natural phrasal verb with 'survey/experiment/investigation'. 'Carry on' means to continue, not to perform a new task. 'Carry over' means to transfer something to a later time or period. 'Carry away' means to become overly excited or to transport something physically.",k-eng-6-1-2,easy,ai-generated,false,B,carry over,false,2
q-eng6.1-12,ENG6.1,mc,"Choose the phrasal verb that best fills the blank: 'The research team was asked to _____ a survey on consumer preferences before the product launch.'","'Carry out' is correct — it means to conduct or execute a task, the natural phrasal verb with 'survey/experiment/investigation'. 'Carry on' means to continue, not to perform a new task. 'Carry over' means to transfer something to a later time or period. 'Carry away' means to become overly excited or to transport something physically.",k-eng-6-1-2,easy,ai-generated,false,C,carry out,true,3
q-eng6.1-12,ENG6.1,mc,"Choose the phrasal verb that best fills the blank: 'The research team was asked to _____ a survey on consumer preferences before the product launch.'","'Carry out' is correct — it means to conduct or execute a task, the natural phrasal verb with 'survey/experiment/investigation'. 'Carry on' means to continue, not to perform a new task. 'Carry over' means to transfer something to a later time or period. 'Carry away' means to become overly excited or to transport something physically.",k-eng-6-1-2,easy,ai-generated,false,D,carry away,false,4
q-eng6.1-13,ENG6.1,mc,"Choose the phrasal verb that best fills the blank: 'A special committee was formed to _____ allegations of financial irregularities in the department.'","'Look into' is correct — it means to investigate, which fits the context of a committee examining allegations. 'Look up' means to search for information (in a dictionary or database). 'Look after' means to take care of someone or something. 'Look over' means to examine something briefly or casually, not conduct a formal investigation.",k-eng-6-1-2,easy,ai-generated,false,A,look up,false,1
q-eng6.1-13,ENG6.1,mc,"Choose the phrasal verb that best fills the blank: 'A special committee was formed to _____ allegations of financial irregularities in the department.'","'Look into' is correct — it means to investigate, which fits the context of a committee examining allegations. 'Look up' means to search for information (in a dictionary or database). 'Look after' means to take care of someone or something. 'Look over' means to examine something briefly or casually, not conduct a formal investigation.",k-eng-6-1-2,easy,ai-generated,false,B,look into,true,2
q-eng6.1-13,ENG6.1,mc,"Choose the phrasal verb that best fills the blank: 'A special committee was formed to _____ allegations of financial irregularities in the department.'","'Look into' is correct — it means to investigate, which fits the context of a committee examining allegations. 'Look up' means to search for information (in a dictionary or database). 'Look after' means to take care of someone or something. 'Look over' means to examine something briefly or casually, not conduct a formal investigation.",k-eng-6-1-2,easy,ai-generated,false,C,look after,false,3
q-eng6.1-13,ENG6.1,mc,"Choose the phrasal verb that best fills the blank: 'A special committee was formed to _____ allegations of financial irregularities in the department.'","'Look into' is correct — it means to investigate, which fits the context of a committee examining allegations. 'Look up' means to search for information (in a dictionary or database). 'Look after' means to take care of someone or something. 'Look over' means to examine something briefly or casually, not conduct a formal investigation.",k-eng-6-1-2,easy,ai-generated,false,D,look over,false,4
q-eng6.1-14,ENG6.1,mc,"Choose the phrasal verb that best fills the blank: 'The surgery was _____ because the patient developed a high fever the night before.'","'Put off' is correct — it means postponed, which fits a surgery rescheduled due to illness. 'Put up' means to erect something or to tolerate. 'Put out' means to extinguish (a fire) or to publish. 'Put down' means to lay something on a surface, to suppress a rebellion, or to euthanise an animal.",k-eng-6-1-2,medium,ai-generated,false,A,put up,false,1
q-eng6.1-14,ENG6.1,mc,"Choose the phrasal verb that best fills the blank: 'The surgery was _____ because the patient developed a high fever the night before.'","'Put off' is correct — it means postponed, which fits a surgery rescheduled due to illness. 'Put up' means to erect something or to tolerate. 'Put out' means to extinguish (a fire) or to publish. 'Put down' means to lay something on a surface, to suppress a rebellion, or to euthanise an animal.",k-eng-6-1-2,medium,ai-generated,false,B,put off,true,2
q-eng6.1-14,ENG6.1,mc,"Choose the phrasal verb that best fills the blank: 'The surgery was _____ because the patient developed a high fever the night before.'","'Put off' is correct — it means postponed, which fits a surgery rescheduled due to illness. 'Put up' means to erect something or to tolerate. 'Put out' means to extinguish (a fire) or to publish. 'Put down' means to lay something on a surface, to suppress a rebellion, or to euthanise an animal.",k-eng-6-1-2,medium,ai-generated,false,C,put out,false,3
q-eng6.1-14,ENG6.1,mc,"Choose the phrasal verb that best fills the blank: 'The surgery was _____ because the patient developed a high fever the night before.'","'Put off' is correct — it means postponed, which fits a surgery rescheduled due to illness. 'Put up' means to erect something or to tolerate. 'Put out' means to extinguish (a fire) or to publish. 'Put down' means to lay something on a surface, to suppress a rebellion, or to euthanise an animal.",k-eng-6-1-2,medium,ai-generated,false,D,put down,false,4
q-eng6.1-15,ENG6.1,mc,"Choose the phrasal verb that best fills the blank: 'The century-old structure was _____ last month to make room for a modern housing complex.'","'Pulled down' is correct — it means demolished, the standard phrasal verb for tearing down a building. 'Pulled off' means to succeed in doing something difficult. 'Pulled out' means to withdraw from a place or agreement. 'Pulled up' means to stop a vehicle, to reprimand someone, or to uproot a plant.",k-eng-6-1-2,medium,ai-generated,false,A,pulled off,false,1
q-eng6.1-15,ENG6.1,mc,"Choose the phrasal verb that best fills the blank: 'The century-old structure was _____ last month to make room for a modern housing complex.'","'Pulled down' is correct — it means demolished, the standard phrasal verb for tearing down a building. 'Pulled off' means to succeed in doing something difficult. 'Pulled out' means to withdraw from a place or agreement. 'Pulled up' means to stop a vehicle, to reprimand someone, or to uproot a plant.",k-eng-6-1-2,medium,ai-generated,false,B,pulled out,false,2
q-eng6.1-15,ENG6.1,mc,"Choose the phrasal verb that best fills the blank: 'The century-old structure was _____ last month to make room for a modern housing complex.'","'Pulled down' is correct — it means demolished, the standard phrasal verb for tearing down a building. 'Pulled off' means to succeed in doing something difficult. 'Pulled out' means to withdraw from a place or agreement. 'Pulled up' means to stop a vehicle, to reprimand someone, or to uproot a plant.",k-eng-6-1-2,medium,ai-generated,false,C,pulled up,false,3
q-eng6.1-15,ENG6.1,mc,"Choose the phrasal verb that best fills the blank: 'The century-old structure was _____ last month to make room for a modern housing complex.'","'Pulled down' is correct — it means demolished, the standard phrasal verb for tearing down a building. 'Pulled off' means to succeed in doing something difficult. 'Pulled out' means to withdraw from a place or agreement. 'Pulled up' means to stop a vehicle, to reprimand someone, or to uproot a plant.",k-eng-6-1-2,medium,ai-generated,false,D,pulled down,true,4
q-eng6.1-16,ENG6.1,mc,"Choose the idiom that best fills the blank: 'Finishing the 500-page audit report in just two days was _____ for the small team.'","'A tall order' is correct — it means a very difficult or demanding task, fitting the near-impossible deadline. 'A close call' means a narrow escape from danger or failure, not a difficult assignment. 'A dark horse' refers to an unexpected competitor or winner. 'A safe bet' means something very likely to succeed, the opposite of the difficulty described.",k-eng-6-1-2,medium,ai-generated,false,A,a tall order,true,1
q-eng6.1-16,ENG6.1,mc,"Choose the idiom that best fills the blank: 'Finishing the 500-page audit report in just two days was _____ for the small team.'","'A tall order' is correct — it means a very difficult or demanding task, fitting the near-impossible deadline. 'A close call' means a narrow escape from danger or failure, not a difficult assignment. 'A dark horse' refers to an unexpected competitor or winner. 'A safe bet' means something very likely to succeed, the opposite of the difficulty described.",k-eng-6-1-2,medium,ai-generated,false,B,a close call,false,2
