question_ref,lo_code,question_type,question_text,explanation,subtopic_codes,difficulty,source,verified,option_key,option_text,answer_value,sort_order
q-2-2-03,TS2.2,mc,"A deep learning model shows high accuracy on the training set but performs significantly worse on the validation set. The gap between training and validation accuracy increases as training continues. What does this pattern indicate and what is the most effective remedy?","A large and growing gap between training and validation performance is the classic symptom of overfitting — the model has memorized training examples rather than learning generalizable patterns. Adding dropout layers randomly disables neurons during training which prevents co-adaptation and forces the model to learn more robust distributed representations. L1 or L2 regularization penalizes large weights. Underfitting is the opposite pattern where both training and validation performance are poor. Increasing model size makes overfitting worse not better.",k-2-2-4,easy,ai-generated,false,C,The model is overfitting — increase the number of training epochs,false,3
q-2-2-03,TS2.2,mc,"A deep learning model shows high accuracy on the training set but performs significantly worse on the validation set. The gap between training and validation accuracy increases as training continues. What does this pattern indicate and what is the most effective remedy?","A large and growing gap between training and validation performance is the classic symptom of overfitting — the model has memorized training examples rather than learning generalizable patterns. Adding dropout layers randomly disables neurons during training which prevents co-adaptation and forces the model to learn more robust distributed representations. L1 or L2 regularization penalizes large weights. Underfitting is the opposite pattern where both training and validation performance are poor. Increasing model size makes overfitting worse not better.",k-2-2-4,easy,ai-generated,false,D,The model is underfitting — reduce the learning rate and train for more epochs,false,4
q-2-2-04,TS2.2,mc,"A SageMaker training job is using a large language model with 7 billion parameters. Each parameter requires 4 bytes in float32 format. The team is using ml.p3.8xlarge instances with 4 GPUs each having 16 GB of memory. The model weights alone require approximately 28 GB which exceeds a single GPU's memory. Which distributed training strategy should the ML engineer use?","Model parallelism is correct when the model itself is too large to fit in a single GPU's memory. The model's layers are split across multiple GPUs — each GPU holds a portion of the model. Data parallelism would not help because each replica of the model still needs to fit on one GPU. Increasing batch size increases memory requirements. Using fp16 (half precision) reduces the 28GB to about 14GB which might fit on a single GPU but model parallelism is the standard solution when the model exceeds GPU memory.",k-2-2-3,easy,ai-generated,false,A,Use data parallelism to distribute the training data across multiple GPUs,false,1
q-2-2-04,TS2.2,mc,"A SageMaker training job is using a large language model with 7 billion parameters. Each parameter requires 4 bytes in float32 format. The team is using ml.p3.8xlarge instances with 4 GPUs each having 16 GB of memory. The model weights alone require approximately 28 GB which exceeds a single GPU's memory. Which distributed training strategy should the ML engineer use?","Model parallelism is correct when the model itself is too large to fit in a single GPU's memory. The model's layers are split across multiple GPUs — each GPU holds a portion of the model. Data parallelism would not help because each replica of the model still needs to fit on one GPU. Increasing batch size increases memory requirements. Using fp16 (half precision) reduces the 28GB to about 14GB which might fit on a single GPU but model parallelism is the standard solution when the model exceeds GPU memory.",k-2-2-3,easy,ai-generated,false,B,Use model parallelism to split model layers across multiple GPUs,true,2
q-2-2-04,TS2.2,mc,"A SageMaker training job is using a large language model with 7 billion parameters. Each parameter requires 4 bytes in float32 format. The team is using ml.p3.8xlarge instances with 4 GPUs each having 16 GB of memory. The model weights alone require approximately 28 GB which exceeds a single GPU's memory. Which distributed training strategy should the ML engineer use?","Model parallelism is correct when the model itself is too large to fit in a single GPU's memory. The model's layers are split across multiple GPUs — each GPU holds a portion of the model. Data parallelism would not help because each replica of the model still needs to fit on one GPU. Increasing batch size increases memory requirements. Using fp16 (half precision) reduces the 28GB to about 14GB which might fit on a single GPU but model parallelism is the standard solution when the model exceeds GPU memory.",k-2-2-3,easy,ai-generated,false,C,Increase the batch size to use GPU memory more efficiently,false,3
q-2-2-04,TS2.2,mc,"A SageMaker training job is using a large language model with 7 billion parameters. Each parameter requires 4 bytes in float32 format. The team is using ml.p3.8xlarge instances with 4 GPUs each having 16 GB of memory. The model weights alone require approximately 28 GB which exceeds a single GPU's memory. Which distributed training strategy should the ML engineer use?","Model parallelism is correct when the model itself is too large to fit in a single GPU's memory. The model's layers are split across multiple GPUs — each GPU holds a portion of the model. Data parallelism would not help because each replica of the model still needs to fit on one GPU. Increasing batch size increases memory requirements. Using fp16 (half precision) reduces the 28GB to about 14GB which might fit on a single GPU but model parallelism is the standard solution when the model exceeds GPU memory.",k-2-2-3,easy,ai-generated,false,D,Switch to a single ml.p4d.24xlarge instance with 8 GPUs,false,4
q-2-2-05,TS2.2,mc,"An ML engineer is building a linear regression model to predict house prices. The model has 200 features and is severely overfitting. The engineer suspects many features are irrelevant. Which regularization technique should be applied to simultaneously reduce overfitting and perform automatic feature selection by driving irrelevant feature weights to exactly zero?","L1 regularization (Lasso) adds a penalty equal to the absolute value of weights to the loss function. This has the mathematical property of driving some weights to exactly zero which effectively removes the corresponding features from the model. This performs automatic feature selection. L2 regularization (Ridge) shrinks all weights toward zero but never exactly to zero so all features remain in the model. Dropout is a neural network technique not for linear regression. Early stopping halts training when validation loss stops improving but does not perform feature selection.",k-2-2-4,easy,ai-generated,false,A,L2 regularization (Ridge),false,1
q-2-2-05,TS2.2,mc,"An ML engineer is building a linear regression model to predict house prices. The model has 200 features and is severely overfitting. The engineer suspects many features are irrelevant. Which regularization technique should be applied to simultaneously reduce overfitting and perform automatic feature selection by driving irrelevant feature weights to exactly zero?","L1 regularization (Lasso) adds a penalty equal to the absolute value of weights to the loss function. This has the mathematical property of driving some weights to exactly zero which effectively removes the corresponding features from the model. This performs automatic feature selection. L2 regularization (Ridge) shrinks all weights toward zero but never exactly to zero so all features remain in the model. Dropout is a neural network technique not for linear regression. Early stopping halts training when validation loss stops improving but does not perform feature selection.",k-2-2-4,easy,ai-generated,false,B,L1 regularization (Lasso),true,2
q-2-2-05,TS2.2,mc,"An ML engineer is building a linear regression model to predict house prices. The model has 200 features and is severely overfitting. The engineer suspects many features are irrelevant. Which regularization technique should be applied to simultaneously reduce overfitting and perform automatic feature selection by driving irrelevant feature weights to exactly zero?","L1 regularization (Lasso) adds a penalty equal to the absolute value of weights to the loss function. This has the mathematical property of driving some weights to exactly zero which effectively removes the corresponding features from the model. This performs automatic feature selection. L2 regularization (Ridge) shrinks all weights toward zero but never exactly to zero so all features remain in the model. Dropout is a neural network technique not for linear regression. Early stopping halts training when validation loss stops improving but does not perform feature selection.",k-2-2-4,easy,ai-generated,false,C,Dropout regularization,false,3
q-2-2-05,TS2.2,mc,"An ML engineer is building a linear regression model to predict house prices. The model has 200 features and is severely overfitting. The engineer suspects many features are irrelevant. Which regularization technique should be applied to simultaneously reduce overfitting and perform automatic feature selection by driving irrelevant feature weights to exactly zero?","L1 regularization (Lasso) adds a penalty equal to the absolute value of weights to the loss function. This has the mathematical property of driving some weights to exactly zero which effectively removes the corresponding features from the model. This performs automatic feature selection. L2 regularization (Ridge) shrinks all weights toward zero but never exactly to zero so all features remain in the model. Dropout is a neural network technique not for linear regression. Early stopping halts training when validation loss stops improving but does not perform feature selection.",k-2-2-4,easy,ai-generated,false,D,Early stopping,false,4
q-2-2-06,TS2.2,mc,"An ML engineer enables Managed Spot Training for a SageMaker training job but does not configure checkpointing. The spot instance is interrupted after 2 hours of a 4-hour training job. What happens to the training job?","Without checkpointing, a Spot Instance interruption causes the entire training job to restart from the beginning because no intermediate state was saved. All 2 hours of training progress are lost. Checkpointing saves model weights to S3 at regular intervals so an interrupted job can resume from the last checkpoint rather than starting over. The training job does not automatically switch to on-demand — it waits for spot capacity to become available or fails depending on the configuration.",k-2-2-1,medium,ai-generated,false,A,The job automatically continues on an on-demand instance at no extra charge,false,1
q-2-2-06,TS2.2,mc,"An ML engineer enables Managed Spot Training for a SageMaker training job but does not configure checkpointing. The spot instance is interrupted after 2 hours of a 4-hour training job. What happens to the training job?","Without checkpointing, a Spot Instance interruption causes the entire training job to restart from the beginning because no intermediate state was saved. All 2 hours of training progress are lost. Checkpointing saves model weights to S3 at regular intervals so an interrupted job can resume from the last checkpoint rather than starting over. The training job does not automatically switch to on-demand — it waits for spot capacity to become available or fails depending on the configuration.",k-2-2-1,medium,ai-generated,false,B,The job resumes from the 2-hour mark when a new spot instance becomes available,false,2
q-2-2-06,TS2.2,mc,"An ML engineer enables Managed Spot Training for a SageMaker training job but does not configure checkpointing. The spot instance is interrupted after 2 hours of a 4-hour training job. What happens to the training job?","Without checkpointing, a Spot Instance interruption causes the entire training job to restart from the beginning because no intermediate state was saved. All 2 hours of training progress are lost. Checkpointing saves model weights to S3 at regular intervals so an interrupted job can resume from the last checkpoint rather than starting over. The training job does not automatically switch to on-demand — it waits for spot capacity to become available or fails depending on the configuration.",k-2-2-1,medium,ai-generated,false,C,The job restarts from the beginning and loses all 2 hours of training progress,true,3
q-2-2-06,TS2.2,mc,"An ML engineer enables Managed Spot Training for a SageMaker training job but does not configure checkpointing. The spot instance is interrupted after 2 hours of a 4-hour training job. What happens to the training job?","Without checkpointing, a Spot Instance interruption causes the entire training job to restart from the beginning because no intermediate state was saved. All 2 hours of training progress are lost. Checkpointing saves model weights to S3 at regular intervals so an interrupted job can resume from the last checkpoint rather than starting over. The training job does not automatically switch to on-demand — it waits for spot capacity to become available or fails depending on the configuration.",k-2-2-1,medium,ai-generated,false,D,SageMaker automatically saves the model state and completes training on a new spot instance,false,4
q-2-2-07,TS2.2,mc,"A team is training a deep learning model on a large dataset across 8 GPU instances. The model architecture fits on a single GPU but training is slow because only one instance processes data at a time. Which distributed training approach should the ML engineer use to speed up training?","Data parallelism is correct when the model fits on a single GPU but training needs to be faster by processing more data simultaneously. Each GPU holds a complete copy of the model and trains on a different batch of data. Gradients are synchronized across all GPUs after each step. Model parallelism splits model layers across GPUs which is for when the model does not fit on one GPU — that is not the case here. Increasing batch size alone without distributing does not leverage multiple instances. Sequential training on each GPU one at a time provides no speedup.",k-2-2-3,medium,ai-generated,false,A,Use model parallelism to split model layers across the 8 GPU instances,false,1
q-2-2-07,TS2.2,mc,"A team is training a deep learning model on a large dataset across 8 GPU instances. The model architecture fits on a single GPU but training is slow because only one instance processes data at a time. Which distributed training approach should the ML engineer use to speed up training?","Data parallelism is correct when the model fits on a single GPU but training needs to be faster by processing more data simultaneously. Each GPU holds a complete copy of the model and trains on a different batch of data. Gradients are synchronized across all GPUs after each step. Model parallelism splits model layers across GPUs which is for when the model does not fit on one GPU — that is not the case here. Increasing batch size alone without distributing does not leverage multiple instances. Sequential training on each GPU one at a time provides no speedup.",k-2-2-3,medium,ai-generated,false,B,Use data parallelism so each GPU trains on a different batch and gradients are synchronized,true,2
q-2-2-07,TS2.2,mc,"A team is training a deep learning model on a large dataset across 8 GPU instances. The model architecture fits on a single GPU but training is slow because only one instance processes data at a time. Which distributed training approach should the ML engineer use to speed up training?","Data parallelism is correct when the model fits on a single GPU but training needs to be faster by processing more data simultaneously. Each GPU holds a complete copy of the model and trains on a different batch of data. Gradients are synchronized across all GPUs after each step. Model parallelism splits model layers across GPUs which is for when the model does not fit on one GPU — that is not the case here. Increasing batch size alone without distributing does not leverage multiple instances. Sequential training on each GPU one at a time provides no speedup.",k-2-2-3,medium,ai-generated,false,C,Run training sequentially on each GPU to avoid gradient conflicts,false,3
q-2-2-07,TS2.2,mc,"A team is training a deep learning model on a large dataset across 8 GPU instances. The model architecture fits on a single GPU but training is slow because only one instance processes data at a time. Which distributed training approach should the ML engineer use to speed up training?","Data parallelism is correct when the model fits on a single GPU but training needs to be faster by processing more data simultaneously. Each GPU holds a complete copy of the model and trains on a different batch of data. Gradients are synchronized across all GPUs after each step. Model parallelism splits model layers across GPUs which is for when the model does not fit on one GPU — that is not the case here. Increasing batch size alone without distributing does not leverage multiple instances. Sequential training on each GPU one at a time provides no speedup.",k-2-2-3,medium,ai-generated,false,D,Increase the batch size on a single instance to use more memory,false,4
q-2-2-08,TS2.2,mc,"An ML engineer is using SageMaker Automatic Model Tuning to optimize an XGBoost model. The tuning job runs many parallel training jobs and the engineer wants the algorithm to intelligently use the results of completed jobs to select better hyperparameter values for the next batch of jobs. Which tuning strategy should be selected?","Bayesian optimization is correct because it builds a probabilistic model of the relationship between hyperparameter values and the objective metric. It uses the results of completed training jobs to intelligently select the most promising hyperparameter combinations for the next jobs. Random search samples hyperparameter values randomly without using previous results making it less efficient for finding optima. Hyperband combines early stopping with random search. Grid search exhaustively tests all combinations which is computationally expensive.",k-2-2-2,medium,ai-generated,false,A,Random search,false,1
q-2-2-08,TS2.2,mc,"An ML engineer is using SageMaker Automatic Model Tuning to optimize an XGBoost model. The tuning job runs many parallel training jobs and the engineer wants the algorithm to intelligently use the results of completed jobs to select better hyperparameter values for the next batch of jobs. Which tuning strategy should be selected?","Bayesian optimization is correct because it builds a probabilistic model of the relationship between hyperparameter values and the objective metric. It uses the results of completed training jobs to intelligently select the most promising hyperparameter combinations for the next jobs. Random search samples hyperparameter values randomly without using previous results making it less efficient for finding optima. Hyperband combines early stopping with random search. Grid search exhaustively tests all combinations which is computationally expensive.",k-2-2-2,medium,ai-generated,false,B,Bayesian optimization,true,2
q-2-2-08,TS2.2,mc,"An ML engineer is using SageMaker Automatic Model Tuning to optimize an XGBoost model. The tuning job runs many parallel training jobs and the engineer wants the algorithm to intelligently use the results of completed jobs to select better hyperparameter values for the next batch of jobs. Which tuning strategy should be selected?","Bayesian optimization is correct because it builds a probabilistic model of the relationship between hyperparameter values and the objective metric. It uses the results of completed training jobs to intelligently select the most promising hyperparameter combinations for the next jobs. Random search samples hyperparameter values randomly without using previous results making it less efficient for finding optima. Hyperband combines early stopping with random search. Grid search exhaustively tests all combinations which is computationally expensive.",k-2-2-2,medium,ai-generated,false,C,Hyperband,false,3
q-2-2-08,TS2.2,mc,"An ML engineer is using SageMaker Automatic Model Tuning to optimize an XGBoost model. The tuning job runs many parallel training jobs and the engineer wants the algorithm to intelligently use the results of completed jobs to select better hyperparameter values for the next batch of jobs. Which tuning strategy should be selected?","Bayesian optimization is correct because it builds a probabilistic model of the relationship between hyperparameter values and the objective metric. It uses the results of completed training jobs to intelligently select the most promising hyperparameter combinations for the next jobs. Random search samples hyperparameter values randomly without using previous results making it less efficient for finding optima. Hyperband combines early stopping with random search. Grid search exhaustively tests all combinations which is computationally expensive.",k-2-2-2,medium,ai-generated,false,D,Grid search,false,4
q-2-2-09,TS2.2,mc,"A company fine-tunes a pre-trained image classification model on a proprietary manufacturing defect dataset. After deployment the model performs well on defect classification but its accuracy on the original ImageNet benchmark has dropped significantly compared to the base model. What problem has occurred and what technique addresses it?","Catastrophic forgetting occurs when fine-tuning on a new task overwrites the weights the model learned during original pre-training causing it to lose performance on the original task. Elastic Weight Consolidation (EWC) addresses this by adding a regularization term that penalizes changes to weights that were important for the original task. Dropout addresses overfitting not catastrophic forgetting. L2 regularization penalizes all large weights equally not specifically weights important to previous tasks. Data augmentation adds variety to training data but does not prevent forgetting.",k-2-2-5,medium,ai-generated,false,A,Overfitting — apply dropout regularization during fine-tuning,false,1
q-2-2-09,TS2.2,mc,"A company fine-tunes a pre-trained image classification model on a proprietary manufacturing defect dataset. After deployment the model performs well on defect classification but its accuracy on the original ImageNet benchmark has dropped significantly compared to the base model. What problem has occurred and what technique addresses it?","Catastrophic forgetting occurs when fine-tuning on a new task overwrites the weights the model learned during original pre-training causing it to lose performance on the original task. Elastic Weight Consolidation (EWC) addresses this by adding a regularization term that penalizes changes to weights that were important for the original task. Dropout addresses overfitting not catastrophic forgetting. L2 regularization penalizes all large weights equally not specifically weights important to previous tasks. Data augmentation adds variety to training data but does not prevent forgetting.",k-2-2-5,medium,ai-generated,false,B,Catastrophic forgetting — use Elastic Weight Consolidation to preserve important pre-trained weights,true,2
q-2-2-09,TS2.2,mc,"A company fine-tunes a pre-trained image classification model on a proprietary manufacturing defect dataset. After deployment the model performs well on defect classification but its accuracy on the original ImageNet benchmark has dropped significantly compared to the base model. What problem has occurred and what technique addresses it?","Catastrophic forgetting occurs when fine-tuning on a new task overwrites the weights the model learned during original pre-training causing it to lose performance on the original task. Elastic Weight Consolidation (EWC) addresses this by adding a regularization term that penalizes changes to weights that were important for the original task. Dropout addresses overfitting not catastrophic forgetting. L2 regularization penalizes all large weights equally not specifically weights important to previous tasks. Data augmentation adds variety to training data but does not prevent forgetting.",k-2-2-5,medium,ai-generated,false,C,Class imbalance — apply SMOTE to balance defect and non-defect training examples,false,3
q-2-2-09,TS2.2,mc,"A company fine-tunes a pre-trained image classification model on a proprietary manufacturing defect dataset. After deployment the model performs well on defect classification but its accuracy on the original ImageNet benchmark has dropped significantly compared to the base model. What problem has occurred and what technique addresses it?","Catastrophic forgetting occurs when fine-tuning on a new task overwrites the weights the model learned during original pre-training causing it to lose performance on the original task. Elastic Weight Consolidation (EWC) addresses this by adding a regularization term that penalizes changes to weights that were important for the original task. Dropout addresses overfitting not catastrophic forgetting. L2 regularization penalizes all large weights equally not specifically weights important to previous tasks. Data augmentation adds variety to training data but does not prevent forgetting.",k-2-2-5,medium,ai-generated,false,D,Underfitting — train for more epochs with a larger learning rate,false,4
q-2-2-10,TS2.2,mr,"An ML engineer is designing a training strategy for a large NLP model. The requirements are: (1) reduce training cost by at least 70% compared to on-demand instances, (2) ensure training progress is never fully lost if an instance is interrupted, and (3) automatically find the best learning rate and warmup steps. Which TWO configurations address requirements 1 and 2? (Select TWO)","Managed Spot Training uses EC2 Spot Instances providing up to 90% cost reduction satisfying requirement 1. Configuring checkpointing to S3 saves model weights periodically so an interrupted spot job resumes from the last checkpoint rather than restarting from scratch satisfying requirement 2. SageMaker Automatic Model Tuning addresses requirement 3 but is not asked here. Reserved Instances reduce cost by 30-72% but require upfront commitment. Increasing the number of training instances increases cost.",k-2-2-1,medium,ai-generated,false,A,Enable Managed Spot Training on the SageMaker training job,true,1
q-2-2-10,TS2.2,mr,"An ML engineer is designing a training strategy for a large NLP model. The requirements are: (1) reduce training cost by at least 70% compared to on-demand instances, (2) ensure training progress is never fully lost if an instance is interrupted, and (3) automatically find the best learning rate and warmup steps. Which TWO configurations address requirements 1 and 2? (Select TWO)","Managed Spot Training uses EC2 Spot Instances providing up to 90% cost reduction satisfying requirement 1. Configuring checkpointing to S3 saves model weights periodically so an interrupted spot job resumes from the last checkpoint rather than restarting from scratch satisfying requirement 2. SageMaker Automatic Model Tuning addresses requirement 3 but is not asked here. Reserved Instances reduce cost by 30-72% but require upfront commitment. Increasing the number of training instances increases cost.",k-2-2-1,medium,ai-generated,false,B,Configure checkpointing to save model weights to Amazon S3 at regular intervals,true,2
q-2-2-10,TS2.2,mr,"An ML engineer is designing a training strategy for a large NLP model. The requirements are: (1) reduce training cost by at least 70% compared to on-demand instances, (2) ensure training progress is never fully lost if an instance is interrupted, and (3) automatically find the best learning rate and warmup steps. Which TWO configurations address requirements 1 and 2? (Select TWO)","Managed Spot Training uses EC2 Spot Instances providing up to 90% cost reduction satisfying requirement 1. Configuring checkpointing to S3 saves model weights periodically so an interrupted spot job resumes from the last checkpoint rather than restarting from scratch satisfying requirement 2. SageMaker Automatic Model Tuning addresses requirement 3 but is not asked here. Reserved Instances reduce cost by 30-72% but require upfront commitment. Increasing the number of training instances increases cost.",k-2-2-1,medium,ai-generated,false,C,Purchase 1-year Reserved Instances for the training cluster,false,3
q-2-2-10,TS2.2,mr,"An ML engineer is designing a training strategy for a large NLP model. The requirements are: (1) reduce training cost by at least 70% compared to on-demand instances, (2) ensure training progress is never fully lost if an instance is interrupted, and (3) automatically find the best learning rate and warmup steps. Which TWO configurations address requirements 1 and 2? (Select TWO)","Managed Spot Training uses EC2 Spot Instances providing up to 90% cost reduction satisfying requirement 1. Configuring checkpointing to S3 saves model weights periodically so an interrupted spot job resumes from the last checkpoint rather than restarting from scratch satisfying requirement 2. SageMaker Automatic Model Tuning addresses requirement 3 but is not asked here. Reserved Instances reduce cost by 30-72% but require upfront commitment. Increasing the number of training instances increases cost.",k-2-2-1,medium,ai-generated,false,D,Enable SageMaker Automatic Model Tuning for hyperparameter optimization,false,4
q-2-2-10,TS2.2,mr,"An ML engineer is designing a training strategy for a large NLP model. The requirements are: (1) reduce training cost by at least 70% compared to on-demand instances, (2) ensure training progress is never fully lost if an instance is interrupted, and (3) automatically find the best learning rate and warmup steps. Which TWO configurations address requirements 1 and 2? (Select TWO)","Managed Spot Training uses EC2 Spot Instances providing up to 90% cost reduction satisfying requirement 1. Configuring checkpointing to S3 saves model weights periodically so an interrupted spot job resumes from the last checkpoint rather than restarting from scratch satisfying requirement 2. SageMaker Automatic Model Tuning addresses requirement 3 but is not asked here. Reserved Instances reduce cost by 30-72% but require upfront commitment. Increasing the number of training instances increases cost.",k-2-2-1,medium,ai-generated,false,E,Increase the number of training instances to complete jobs faster,false,5
q-2-2-11,TS2.2,mc,"An ML engineer is monitoring a training job using SageMaker Debugger. The tool reports that gradients in the first few layers of the neural network are approaching zero while gradients in later layers are normal. The training loss stops decreasing after a few epochs. What problem has occurred and what is the standard remedy?","Vanishing gradients occur when gradients become very small in early layers during backpropagation preventing those layers from learning. This is diagnosed by SageMaker Debugger's built-in vanishing gradient rule. Solutions include using ReLU or Leaky ReLU activation functions instead of sigmoid or tanh, using batch normalization to normalize layer inputs, or better weight initialization strategies like He or Xavier initialization. Increasing the learning rate makes vanishing gradients worse. Dropout addresses overfitting not gradient flow. Adding more layers without fixing gradient flow worsens the problem.",k-2-2-5|s-2-2-1,medium,ai-generated,false,A,Exploding gradients — apply gradient clipping to limit gradient magnitude,false,1
