question_ref,lo_code,question_type,question_text,explanation,subtopic_codes,difficulty,source,verified,option_key,option_text,answer_value,sort_order
q-eng10.1-03,ENG10.1,mc,"Which subject-predicate pair is grammatically correct?","'Neither of the boys was present' is correct because 'neither of + plural noun' takes a singular verb — 'neither' is treated as singular. 'Neither of the boys have submitted their work' uses the plural 'have', which is wrong when 'neither' is the subject. 'Neither of the boys were present' uses the plural 'were' where the singular 'was' is required. 'Neither of the boys are at fault' uses the plural 'are' where the singular 'is' is needed.",k-eng-10-1-1,medium,ai-generated,false,C,Neither of the boys was present.,true,3
q-eng10.1-03,ENG10.1,mc,"Which subject-predicate pair is grammatically correct?","'Neither of the boys was present' is correct because 'neither of + plural noun' takes a singular verb — 'neither' is treated as singular. 'Neither of the boys have submitted their work' uses the plural 'have', which is wrong when 'neither' is the subject. 'Neither of the boys were present' uses the plural 'were' where the singular 'was' is required. 'Neither of the boys are at fault' uses the plural 'are' where the singular 'is' is needed.",k-eng-10-1-1,medium,ai-generated,false,D,Neither of the boys are at fault.,false,4
q-eng10.1-04,ENG10.1,mc,"Which subject-predicate pair is grammatically correct?","'The number of applications is increasing' is correct because 'the number of' is a singular phrase — the head noun is 'number', which is singular. 'A number of students was absent' wrongly treats 'a number of' as singular; this phrase means 'several' and takes a plural verb. 'The number of applications are increasing' wrongly uses 'are' when the singular 'the number' is the subject. 'A number of students has arrived' repeats the same error — 'a number of' always takes a plural verb.",k-eng-10-1-1,medium,ai-generated,false,A,A number of students was absent today.,false,1
q-eng10.1-04,ENG10.1,mc,"Which subject-predicate pair is grammatically correct?","'The number of applications is increasing' is correct because 'the number of' is a singular phrase — the head noun is 'number', which is singular. 'A number of students was absent' wrongly treats 'a number of' as singular; this phrase means 'several' and takes a plural verb. 'The number of applications are increasing' wrongly uses 'are' when the singular 'the number' is the subject. 'A number of students has arrived' repeats the same error — 'a number of' always takes a plural verb.",k-eng-10-1-1,medium,ai-generated,false,B,The number of applications are increasing.,false,2
q-eng10.1-04,ENG10.1,mc,"Which subject-predicate pair is grammatically correct?","'The number of applications is increasing' is correct because 'the number of' is a singular phrase — the head noun is 'number', which is singular. 'A number of students was absent' wrongly treats 'a number of' as singular; this phrase means 'several' and takes a plural verb. 'The number of applications are increasing' wrongly uses 'are' when the singular 'the number' is the subject. 'A number of students has arrived' repeats the same error — 'a number of' always takes a plural verb.",k-eng-10-1-1,medium,ai-generated,false,C,A number of students has arrived.,false,3
q-eng10.1-04,ENG10.1,mc,"Which subject-predicate pair is grammatically correct?","'The number of applications is increasing' is correct because 'the number of' is a singular phrase — the head noun is 'number', which is singular. 'A number of students was absent' wrongly treats 'a number of' as singular; this phrase means 'several' and takes a plural verb. 'The number of applications are increasing' wrongly uses 'are' when the singular 'the number' is the subject. 'A number of students has arrived' repeats the same error — 'a number of' always takes a plural verb.",k-eng-10-1-1,medium,ai-generated,false,D,The number of applications is increasing.,true,4
q-eng10.1-05,ENG10.1,mc,"Which subject-predicate pair is grammatically correct?","'Each of the players has his own locker' is correct because 'each of + plural noun' always takes a singular verb — 'each' distributes attention individually. 'Each of the players have their own locker' wrongly uses plural 'have' with the singular subject 'each'. 'Every student and every teacher have attended' is wrong — 'every...and every...' is a repeated singular subject and takes a singular verb 'has'. 'Each boys in the team are talented' has a double error: 'each' requires a singular noun ('boy') and a singular verb ('is').",k-eng-10-1-1,medium,ai-generated,false,A,Each of the players have their own locker.,false,1
q-eng10.1-05,ENG10.1,mc,"Which subject-predicate pair is grammatically correct?","'Each of the players has his own locker' is correct because 'each of + plural noun' always takes a singular verb — 'each' distributes attention individually. 'Each of the players have their own locker' wrongly uses plural 'have' with the singular subject 'each'. 'Every student and every teacher have attended' is wrong — 'every...and every...' is a repeated singular subject and takes a singular verb 'has'. 'Each boys in the team are talented' has a double error: 'each' requires a singular noun ('boy') and a singular verb ('is').",k-eng-10-1-1,medium,ai-generated,false,B,Each of the players has his own locker.,true,2
q-eng10.1-05,ENG10.1,mc,"Which subject-predicate pair is grammatically correct?","'Each of the players has his own locker' is correct because 'each of + plural noun' always takes a singular verb — 'each' distributes attention individually. 'Each of the players have their own locker' wrongly uses plural 'have' with the singular subject 'each'. 'Every student and every teacher have attended' is wrong — 'every...and every...' is a repeated singular subject and takes a singular verb 'has'. 'Each boys in the team are talented' has a double error: 'each' requires a singular noun ('boy') and a singular verb ('is').",k-eng-10-1-1,medium,ai-generated,false,C,Every student and every teacher have attended.,false,3
q-eng10.1-05,ENG10.1,mc,"Which subject-predicate pair is grammatically correct?","'Each of the players has his own locker' is correct because 'each of + plural noun' always takes a singular verb — 'each' distributes attention individually. 'Each of the players have their own locker' wrongly uses plural 'have' with the singular subject 'each'. 'Every student and every teacher have attended' is wrong — 'every...and every...' is a repeated singular subject and takes a singular verb 'has'. 'Each boys in the team are talented' has a double error: 'each' requires a singular noun ('boy') and a singular verb ('is').",k-eng-10-1-1,medium,ai-generated,false,D,Each boys in the team are talented.,false,4
q-eng10.1-06,ENG10.1,mc,"Which subject-predicate pair is grammatically correct?","'The director, along with his colleagues, has arrived' is correct because 'along with' introduces an interrupter phrase — the true subject is 'the director' (singular), so the verb is singular 'has'. 'The captain, as well as the team members, are responsible' uses 'are' but the subject is 'the captain' (singular), requiring 'is'. 'The coach, together with his assistants, are travelling' makes the same error — 'together with' is an interrupter, and 'the coach' is singular. 'The supervisor, including the workers, have signed' wrongly uses 'have' when 'the supervisor' is the singular subject.",k-eng-10-1-1,medium,ai-generated,false,A,The captain as well as the team members are responsible.,false,1
q-eng10.1-06,ENG10.1,mc,"Which subject-predicate pair is grammatically correct?","'The director, along with his colleagues, has arrived' is correct because 'along with' introduces an interrupter phrase — the true subject is 'the director' (singular), so the verb is singular 'has'. 'The captain, as well as the team members, are responsible' uses 'are' but the subject is 'the captain' (singular), requiring 'is'. 'The coach, together with his assistants, are travelling' makes the same error — 'together with' is an interrupter, and 'the coach' is singular. 'The supervisor, including the workers, have signed' wrongly uses 'have' when 'the supervisor' is the singular subject.",k-eng-10-1-1,medium,ai-generated,false,B,The coach together with his assistants are travelling.,false,2
q-eng10.1-06,ENG10.1,mc,"Which subject-predicate pair is grammatically correct?","'The director, along with his colleagues, has arrived' is correct because 'along with' introduces an interrupter phrase — the true subject is 'the director' (singular), so the verb is singular 'has'. 'The captain, as well as the team members, are responsible' uses 'are' but the subject is 'the captain' (singular), requiring 'is'. 'The coach, together with his assistants, are travelling' makes the same error — 'together with' is an interrupter, and 'the coach' is singular. 'The supervisor, including the workers, have signed' wrongly uses 'have' when 'the supervisor' is the singular subject.",k-eng-10-1-1,medium,ai-generated,false,C,The director along with his colleagues has arrived.,true,3
q-eng10.1-06,ENG10.1,mc,"Which subject-predicate pair is grammatically correct?","'The director, along with his colleagues, has arrived' is correct because 'along with' introduces an interrupter phrase — the true subject is 'the director' (singular), so the verb is singular 'has'. 'The captain, as well as the team members, are responsible' uses 'are' but the subject is 'the captain' (singular), requiring 'is'. 'The coach, together with his assistants, are travelling' makes the same error — 'together with' is an interrupter, and 'the coach' is singular. 'The supervisor, including the workers, have signed' wrongly uses 'have' when 'the supervisor' is the singular subject.",k-eng-10-1-1,medium,ai-generated,false,D,The supervisor including the workers have signed.,false,4
q-eng10.1-07,ENG10.1,mc,"Which subject-predicate pair is grammatically correct?","'The cattle are grazing in the field' is correct because 'cattle' is always plural — it has no singular form and always takes a plural verb. 'The cattle is grazing in the field' wrongly treats 'cattle' as singular. 'The police has arrived at the scene' is wrong — 'police' is always plural in standard usage and requires 'have'. 'The cattle was well-fed' wrongly uses the singular 'was' for the inherently plural noun 'cattle'.",k-eng-10-1-1,hard,ai-generated,false,A,The cattle are grazing in the field.,true,1
q-eng10.1-07,ENG10.1,mc,"Which subject-predicate pair is grammatically correct?","'The cattle are grazing in the field' is correct because 'cattle' is always plural — it has no singular form and always takes a plural verb. 'The cattle is grazing in the field' wrongly treats 'cattle' as singular. 'The police has arrived at the scene' is wrong — 'police' is always plural in standard usage and requires 'have'. 'The cattle was well-fed' wrongly uses the singular 'was' for the inherently plural noun 'cattle'.",k-eng-10-1-1,hard,ai-generated,false,B,The cattle is grazing in the field.,false,2
q-eng10.1-07,ENG10.1,mc,"Which subject-predicate pair is grammatically correct?","'The cattle are grazing in the field' is correct because 'cattle' is always plural — it has no singular form and always takes a plural verb. 'The cattle is grazing in the field' wrongly treats 'cattle' as singular. 'The police has arrived at the scene' is wrong — 'police' is always plural in standard usage and requires 'have'. 'The cattle was well-fed' wrongly uses the singular 'was' for the inherently plural noun 'cattle'.",k-eng-10-1-1,hard,ai-generated,false,C,The police has arrived at the scene.,false,3
q-eng10.1-07,ENG10.1,mc,"Which subject-predicate pair is grammatically correct?","'The cattle are grazing in the field' is correct because 'cattle' is always plural — it has no singular form and always takes a plural verb. 'The cattle is grazing in the field' wrongly treats 'cattle' as singular. 'The police has arrived at the scene' is wrong — 'police' is always plural in standard usage and requires 'have'. 'The cattle was well-fed' wrongly uses the singular 'was' for the inherently plural noun 'cattle'.",k-eng-10-1-1,hard,ai-generated,false,D,The cattle was well-fed.,false,4
q-eng10.1-08,ENG10.1,mc,"Which subject-predicate pair is grammatically correct?","'One of the students has won the prize' is correct because in 'one of + plural noun', the subject is 'one' (singular), so the verb must be singular 'has'. 'One of the students have won the prize' wrongly uses plural 'have' — the head noun 'one', not 'students', is the subject. 'One of the books are missing' makes the same error with 'are'. 'One of those candidates are eligible' again uses plural 'are' where singular 'is' is needed.",k-eng-10-1-1,hard,ai-generated,false,A,One of the students have won the prize.,false,1
q-eng10.1-08,ENG10.1,mc,"Which subject-predicate pair is grammatically correct?","'One of the students has won the prize' is correct because in 'one of + plural noun', the subject is 'one' (singular), so the verb must be singular 'has'. 'One of the students have won the prize' wrongly uses plural 'have' — the head noun 'one', not 'students', is the subject. 'One of the books are missing' makes the same error with 'are'. 'One of those candidates are eligible' again uses plural 'are' where singular 'is' is needed.",k-eng-10-1-1,hard,ai-generated,false,B,One of the books are missing.,false,2
q-eng10.1-08,ENG10.1,mc,"Which subject-predicate pair is grammatically correct?","'One of the students has won the prize' is correct because in 'one of + plural noun', the subject is 'one' (singular), so the verb must be singular 'has'. 'One of the students have won the prize' wrongly uses plural 'have' — the head noun 'one', not 'students', is the subject. 'One of the books are missing' makes the same error with 'are'. 'One of those candidates are eligible' again uses plural 'are' where singular 'is' is needed.",k-eng-10-1-1,hard,ai-generated,false,C,One of those candidates are eligible.,false,3
q-eng10.1-08,ENG10.1,mc,"Which subject-predicate pair is grammatically correct?","'One of the students has won the prize' is correct because in 'one of + plural noun', the subject is 'one' (singular), so the verb must be singular 'has'. 'One of the students have won the prize' wrongly uses plural 'have' — the head noun 'one', not 'students', is the subject. 'One of the books are missing' makes the same error with 'are'. 'One of those candidates are eligible' again uses plural 'are' where singular 'is' is needed.",k-eng-10-1-1,hard,ai-generated,false,D,One of the students has won the prize.,true,4
q-eng10.1-09,ENG10.1,mc,"Which subject-predicate pair is grammatically correct?","'Ten kilometres is a long distance to walk' is correct because a measurement or quantity expressing a single unit or amount is treated as singular. 'Ten kilometres are a long distance' wrongly uses a plural verb for what is treated as a single measured quantity. 'Five years are a long time' makes the same error — a span of time treated as a unit takes a singular verb. 'Two hours are enough for this task' again wrongly uses 'are' for what functions as a single block of time.",k-eng-10-1-1,medium,ai-generated,false,A,Ten kilometres are a long distance to walk.,false,1
q-eng10.1-09,ENG10.1,mc,"Which subject-predicate pair is grammatically correct?","'Ten kilometres is a long distance to walk' is correct because a measurement or quantity expressing a single unit or amount is treated as singular. 'Ten kilometres are a long distance' wrongly uses a plural verb for what is treated as a single measured quantity. 'Five years are a long time' makes the same error — a span of time treated as a unit takes a singular verb. 'Two hours are enough for this task' again wrongly uses 'are' for what functions as a single block of time.",k-eng-10-1-1,medium,ai-generated,false,B,Ten kilometres is a long distance to walk.,true,2
q-eng10.1-09,ENG10.1,mc,"Which subject-predicate pair is grammatically correct?","'Ten kilometres is a long distance to walk' is correct because a measurement or quantity expressing a single unit or amount is treated as singular. 'Ten kilometres are a long distance' wrongly uses a plural verb for what is treated as a single measured quantity. 'Five years are a long time' makes the same error — a span of time treated as a unit takes a singular verb. 'Two hours are enough for this task' again wrongly uses 'are' for what functions as a single block of time.",k-eng-10-1-1,medium,ai-generated,false,C,Five years are a long time.,false,3
q-eng10.1-09,ENG10.1,mc,"Which subject-predicate pair is grammatically correct?","'Ten kilometres is a long distance to walk' is correct because a measurement or quantity expressing a single unit or amount is treated as singular. 'Ten kilometres are a long distance' wrongly uses a plural verb for what is treated as a single measured quantity. 'Five years are a long time' makes the same error — a span of time treated as a unit takes a singular verb. 'Two hours are enough for this task' again wrongly uses 'are' for what functions as a single block of time.",k-eng-10-1-1,medium,ai-generated,false,D,Two hours are enough for this task.,false,4
q-eng10.1-10,ENG10.1,mc,"Which subject-predicate pair is grammatically correct?","'More than one candidate has applied' is correct because 'more than one + singular noun' always takes a singular verb — the construction focuses on 'one' rather than the multiplicity. 'More than one employee were late' wrongly uses the plural 'were' with this construction. 'More than one of the books are missing' also wrongly uses the plural 'are'. 'More than one directors has resigned' compounds the error by using a plural noun ('directors') after 'more than one', which requires the singular 'director'.",k-eng-10-1-1,hard,ai-generated,false,A,More than one employee were late.,false,1
q-eng10.1-10,ENG10.1,mc,"Which subject-predicate pair is grammatically correct?","'More than one candidate has applied' is correct because 'more than one + singular noun' always takes a singular verb — the construction focuses on 'one' rather than the multiplicity. 'More than one employee were late' wrongly uses the plural 'were' with this construction. 'More than one of the books are missing' also wrongly uses the plural 'are'. 'More than one directors has resigned' compounds the error by using a plural noun ('directors') after 'more than one', which requires the singular 'director'.",k-eng-10-1-1,hard,ai-generated,false,B,More than one of the books are missing.,false,2
q-eng10.1-10,ENG10.1,mc,"Which subject-predicate pair is grammatically correct?","'More than one candidate has applied' is correct because 'more than one + singular noun' always takes a singular verb — the construction focuses on 'one' rather than the multiplicity. 'More than one employee were late' wrongly uses the plural 'were' with this construction. 'More than one of the books are missing' also wrongly uses the plural 'are'. 'More than one directors has resigned' compounds the error by using a plural noun ('directors') after 'more than one', which requires the singular 'director'.",k-eng-10-1-1,hard,ai-generated,false,C,More than one candidate has applied.,true,3
q-eng10.1-10,ENG10.1,mc,"Which subject-predicate pair is grammatically correct?","'More than one candidate has applied' is correct because 'more than one + singular noun' always takes a singular verb — the construction focuses on 'one' rather than the multiplicity. 'More than one employee were late' wrongly uses the plural 'were' with this construction. 'More than one of the books are missing' also wrongly uses the plural 'are'. 'More than one directors has resigned' compounds the error by using a plural noun ('directors') after 'more than one', which requires the singular 'director'.",k-eng-10-1-1,hard,ai-generated,false,D,More than one directors has resigned.,false,4
q-eng10.1-11,ENG10.1,mc,"Match Column A with Column B. Which option correctly pairs ALL THREE? Column A: (i) Hit the nail  (ii) Beat around  (iii) Under the — Column B: (p) the weather  (q) the bush  (r) on the head","Option A (i–r, ii–q, iii–p) is correct: 'hit the nail on the head' means to be exactly right; 'beat around the bush' means to avoid the main point; 'under the weather' means feeling unwell. Option B scrambles the endings so (i) gets 'the weather' — not a real idiom. Option C assigns 'the bush' to (i) — 'hit the nail the bush' is not an idiom. Option D correctly pairs (i) but swaps (ii) and (iii), creating 'beat around the weather' which is not an idiom.",k-eng-10-1-2,easy,ai-generated,false,A,"i–r, ii–q, iii–p",true,1
q-eng10.1-11,ENG10.1,mc,"Match Column A with Column B. Which option correctly pairs ALL THREE? Column A: (i) Hit the nail  (ii) Beat around  (iii) Under the — Column B: (p) the weather  (q) the bush  (r) on the head","Option A (i–r, ii–q, iii–p) is correct: 'hit the nail on the head' means to be exactly right; 'beat around the bush' means to avoid the main point; 'under the weather' means feeling unwell. Option B scrambles the endings so (i) gets 'the weather' — not a real idiom. Option C assigns 'the bush' to (i) — 'hit the nail the bush' is not an idiom. Option D correctly pairs (i) but swaps (ii) and (iii), creating 'beat around the weather' which is not an idiom.",k-eng-10-1-2,easy,ai-generated,false,B,"i–p, ii–r, iii–q",false,2
q-eng10.1-11,ENG10.1,mc,"Match Column A with Column B. Which option correctly pairs ALL THREE? Column A: (i) Hit the nail  (ii) Beat around  (iii) Under the — Column B: (p) the weather  (q) the bush  (r) on the head","Option A (i–r, ii–q, iii–p) is correct: 'hit the nail on the head' means to be exactly right; 'beat around the bush' means to avoid the main point; 'under the weather' means feeling unwell. Option B scrambles the endings so (i) gets 'the weather' — not a real idiom. Option C assigns 'the bush' to (i) — 'hit the nail the bush' is not an idiom. Option D correctly pairs (i) but swaps (ii) and (iii), creating 'beat around the weather' which is not an idiom.",k-eng-10-1-2,easy,ai-generated,false,C,"i–q, ii–p, iii–r",false,3
q-eng10.1-11,ENG10.1,mc,"Match Column A with Column B. Which option correctly pairs ALL THREE? Column A: (i) Hit the nail  (ii) Beat around  (iii) Under the — Column B: (p) the weather  (q) the bush  (r) on the head","Option A (i–r, ii–q, iii–p) is correct: 'hit the nail on the head' means to be exactly right; 'beat around the bush' means to avoid the main point; 'under the weather' means feeling unwell. Option B scrambles the endings so (i) gets 'the weather' — not a real idiom. Option C assigns 'the bush' to (i) — 'hit the nail the bush' is not an idiom. Option D correctly pairs (i) but swaps (ii) and (iii), creating 'beat around the weather' which is not an idiom.",k-eng-10-1-2,easy,ai-generated,false,D,"i–r, ii–p, iii–q",false,4
q-eng10.1-12,ENG10.1,mc,"Match Column A with Column B. Which option correctly pairs ALL THREE? Column A: (i) Bite off more than  (ii) Spill  (iii) Let the cat — Column B: (p) out of the bag  (q) the beans  (r) you can chew","Option B (i–r, ii–q, iii–p) is correct: 'bite off more than you can chew' means to take on too much; 'spill the beans' means to reveal a secret; 'let the cat out of the bag' also means to reveal a secret. Option A assigns 'out of the bag' to (i) — 'bite off more than out of the bag' is meaningless. Option C assigns 'you can chew' to (ii) — 'spill you can chew' is not an idiom. Option D swaps the last two, giving 'spill out of the bag' — not a standard idiom.",k-eng-10-1-2,easy,ai-generated,false,A,"i–p, ii–r, iii–q",false,1
q-eng10.1-12,ENG10.1,mc,"Match Column A with Column B. Which option correctly pairs ALL THREE? Column A: (i) Bite off more than  (ii) Spill  (iii) Let the cat — Column B: (p) out of the bag  (q) the beans  (r) you can chew","Option B (i–r, ii–q, iii–p) is correct: 'bite off more than you can chew' means to take on too much; 'spill the beans' means to reveal a secret; 'let the cat out of the bag' also means to reveal a secret. Option A assigns 'out of the bag' to (i) — 'bite off more than out of the bag' is meaningless. Option C assigns 'you can chew' to (ii) — 'spill you can chew' is not an idiom. Option D swaps the last two, giving 'spill out of the bag' — not a standard idiom.",k-eng-10-1-2,easy,ai-generated,false,B,"i–r, ii–q, iii–p",true,2
q-eng10.1-12,ENG10.1,mc,"Match Column A with Column B. Which option correctly pairs ALL THREE? Column A: (i) Bite off more than  (ii) Spill  (iii) Let the cat — Column B: (p) out of the bag  (q) the beans  (r) you can chew","Option B (i–r, ii–q, iii–p) is correct: 'bite off more than you can chew' means to take on too much; 'spill the beans' means to reveal a secret; 'let the cat out of the bag' also means to reveal a secret. Option A assigns 'out of the bag' to (i) — 'bite off more than out of the bag' is meaningless. Option C assigns 'you can chew' to (ii) — 'spill you can chew' is not an idiom. Option D swaps the last two, giving 'spill out of the bag' — not a standard idiom.",k-eng-10-1-2,easy,ai-generated,false,C,"i–r, ii–r, iii–q",false,3
q-eng10.1-12,ENG10.1,mc,"Match Column A with Column B. Which option correctly pairs ALL THREE? Column A: (i) Bite off more than  (ii) Spill  (iii) Let the cat — Column B: (p) out of the bag  (q) the beans  (r) you can chew","Option B (i–r, ii–q, iii–p) is correct: 'bite off more than you can chew' means to take on too much; 'spill the beans' means to reveal a secret; 'let the cat out of the bag' also means to reveal a secret. Option A assigns 'out of the bag' to (i) — 'bite off more than out of the bag' is meaningless. Option C assigns 'you can chew' to (ii) — 'spill you can chew' is not an idiom. Option D swaps the last two, giving 'spill out of the bag' — not a standard idiom.",k-eng-10-1-2,easy,ai-generated,false,D,"i–r, ii–p, iii–q",false,4
q-eng10.1-13,ENG10.1,mc,"Match Column A with Column B. Which option correctly pairs ALL THREE? Column A: (i) Burn the midnight  (ii) Pull someone's  (iii) Kill two birds — Column B: (p) with one stone  (q) oil  (r) leg","Option C (i–q, ii–r, iii–p) is correct: 'burn the midnight oil' means to work late into the night; 'pull someone's leg' means to tease or joke; 'kill two birds with one stone' means to accomplish two things at once. Option A places 'with one stone' with (i) — 'burn the midnight with one stone' is not an idiom. Option B places 'leg' with (i) — 'burn the midnight leg' is not an idiom. Option D swaps the last two, giving 'pull someone's with one stone' — not an idiom.",k-eng-10-1-2,medium,ai-generated,false,A,"i–p, ii–q, iii–r",false,1
q-eng10.1-13,ENG10.1,mc,"Match Column A with Column B. Which option correctly pairs ALL THREE? Column A: (i) Burn the midnight  (ii) Pull someone's  (iii) Kill two birds — Column B: (p) with one stone  (q) oil  (r) leg","Option C (i–q, ii–r, iii–p) is correct: 'burn the midnight oil' means to work late into the night; 'pull someone's leg' means to tease or joke; 'kill two birds with one stone' means to accomplish two things at once. Option A places 'with one stone' with (i) — 'burn the midnight with one stone' is not an idiom. Option B places 'leg' with (i) — 'burn the midnight leg' is not an idiom. Option D swaps the last two, giving 'pull someone's with one stone' — not an idiom.",k-eng-10-1-2,medium,ai-generated,false,B,"i–r, ii–p, iii–q",false,2
q-eng10.1-13,ENG10.1,mc,"Match Column A with Column B. Which option correctly pairs ALL THREE? Column A: (i) Burn the midnight  (ii) Pull someone's  (iii) Kill two birds — Column B: (p) with one stone  (q) oil  (r) leg","Option C (i–q, ii–r, iii–p) is correct: 'burn the midnight oil' means to work late into the night; 'pull someone's leg' means to tease or joke; 'kill two birds with one stone' means to accomplish two things at once. Option A places 'with one stone' with (i) — 'burn the midnight with one stone' is not an idiom. Option B places 'leg' with (i) — 'burn the midnight leg' is not an idiom. Option D swaps the last two, giving 'pull someone's with one stone' — not an idiom.",k-eng-10-1-2,medium,ai-generated,false,C,"i–q, ii–r, iii–p",true,3
q-eng10.1-13,ENG10.1,mc,"Match Column A with Column B. Which option correctly pairs ALL THREE? Column A: (i) Burn the midnight  (ii) Pull someone's  (iii) Kill two birds — Column B: (p) with one stone  (q) oil  (r) leg","Option C (i–q, ii–r, iii–p) is correct: 'burn the midnight oil' means to work late into the night; 'pull someone's leg' means to tease or joke; 'kill two birds with one stone' means to accomplish two things at once. Option A places 'with one stone' with (i) — 'burn the midnight with one stone' is not an idiom. Option B places 'leg' with (i) — 'burn the midnight leg' is not an idiom. Option D swaps the last two, giving 'pull someone's with one stone' — not an idiom.",k-eng-10-1-2,medium,ai-generated,false,D,"i–q, ii–p, iii–r",false,4
